ECOsub7 [12-2013]
 59   1
 20   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1              faloilo   1   0  20   1  13   1  20  18   0   7   2   5 
  2              sebjukt   1   0  12   4   0  12  12  11  16  23  20   3 
  3               doscho   1   0  16  11  18  18  16  21  17   1   2   6 
  4               zefill   1   0   1  16  22   3   1  23  12  14   0   6 
  5               banzon   1   0  15  21   3  15  15   8   5   9  23  20 
  6               kibono   1   0   7   0   5   8   7  11  19  15   4   1 
  7               orsutz   1   0  18  17  16  23  18   7   1  13  11  12 
  8              trupfan   1   0   2   5   4  21   4  20  12  17   6   9 
  9               ikzunt   1   0   3   7  12  16  12   6   2   9  21  18 
 10              stodeen   1   0  22   8   8  14   8  16  21   4  18   9 
 11              plistuk   1   0   4  15   1  13   1  11   3   5   7  18 
 12               novuui   1   0  19  18  20  20  19  23   2  13   9  12 
 13               muoror   1   1  15   6  19   9  15  13  18   1   8  14 
 14               plonim   1   1   9   3  12  10   9  14   7  15  17  16 
 15              kumutoa   1   1  20   0  21   6  20   8  15  16  13  11 
 16               polust   1   1   1  13  10  12  12  17  21   3  14  20 
 17              kantikt   1   1  12   2  11  11  12  10  22  20  19   5 
 18              ompfing   1   1  19  17   6  20  19  11   8  13   9  15 
 19              fanstur   1   1  18  22  18  22  18  20  19   5  17   4 
 20               virlog   1   1   0   1  23   0   1  15  20  17  12   4 
 21               gowann   1   1  21   8   5  13   5  17   3   2  10  20 
 22              baigbur   1   1  10  14   4   2  14   1  15   5  21   6 
 23               raggun   1   1  13  11  14   7  11   9  22   8   6   3 
 24              godacht   1   1  16   5   8   1   1   7  10  13  19  15 
 25              oesgubi   1  -1   0   0   0   0  16  21  18  17   4   5 
 26              fehrrid   1  -1   0   0   0   0  14  23   1   9  11  20 
 27              misukor   1  -1   0   0   0   0  15   6   5   9   2   8 
 28              emkruas   1  -1   0   0   0   0   3  13  21  19  20   1 
 29               offukt   1  -1   0   0   0   0  20  21  13  17  12  22 
 30               uhnong   1  -1   0   0   0   0   4  19  23  21  16  12 
 31              M07.bmp   0   0   8  23  21  23  21  15   2  10   7  11 
 32              W02.bmp   0   0  17  13   7  22  17   1  10   0   2  15 
 33              W16.bmp   0   0  11   9   9  17   9  14   4  23  16   2 
 34              M13.bmp   0   0   6   6  23   3   3  11   5  21  14  19 
 35          Mneu11_.bmp   0   0   0  19  10   5  10   6   1  18  22   8 
 36          Wneu01_.bmp   0   0  10  14  17  13  13   2   6  16   5   0 
