ECOsub7 [12-2013]
 17   1
 19   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1              baigbur   1   0  15  14  10  13  15  17   4  21   5   3 
  2               kibono   1   0  23   2   4   5   2  14  22   9  21  13 
  3               plonim   1   0   8   4  22   9  22  18  10   0  21   5 
  4              kumutoa   1   0  13   5   6  15  15   0   1  11   3   7 
  5              faloilo   1   0  14  16   2  18  16   1  13   9  15   0 
  6              kantikt   1   0   2   0   5  21   2  16  20   1  19   3 
  7               ikzunt   1   0   1  12  14  20  12  18  19   3  15   9 
  8              sebjukt   1   0  11   6  12   0  12  19   2  10  20  22 
  9              fanstur   1   0  18  22  19  22  18  14  13   6  11   3 
 10              stodeen   1   0   6  23  18   2  23  14  13  12   0  21 
 11              fehrrid   1   0   7  21  15  19  19   2   8  20  12   3 
 12              trupfan   1   0  16  13   3  17  17   8   4  15  12  18 
 13               doscho   1   1  23  16  10   6  16   4  22   1  14  19 
 14              ompfing   1   1  15   4  11  11  11  21  17  13   5  23 
 15               muoror   1   1  14  22   3  15  14   2   0  10  13   9 
 16               uhnong   1   1   1   1   4   1   1   8   3  22  19  13 
 17              oesgubi   1   1  13   6   7   2  13   5  21   0  22  15 
 18              misukor   1   1   6  15  13  14   6  22   1   4   3  16 
 19               zefill   1   1   9  18  22  19  22   2   0  16  23  20 
 20               offukt   1   1  11  21   1  10   1  18   3  22   0  20 
 21               polust   1   1  17  19  21   4  17   3   2  23   0  16 
 22               virlog   1   1  20  23   8   7  20   2   3  21   4   5 
 23               orsutz   1   1  16   8  20  17  20  22   0  12  18  10 
 24              plistuk   1   1   0   9   0   5   5  20  15   4  14  22 
 25               raggun   1  -1   0   0   0   0  18  21   1  17   4   5 
 26              emkruas   1  -1   0   0   0   0  22  16  23  19   6   4 
 27               novuui   1  -1   0   0   0   0  11   9  16  13   3   2 
 28               gowann   1  -1   0   0   0   0   2   6  12  21   4   7 
 29               banzon   1  -1   0   0   0   0   5   8  15  17   9   3 
 30              godacht   1  -1   0   0   0   0   6  12  22   1   7  21 
 31              M12.bmp   0   0   9  20  17  15   9  19   5  22  14   1 
 32              M14.bmp   0   0  22  10   8   1   8  20   7   0  23  21 
 33          Mneu20_.bmp   0   0   5  12   0  12  12  11   9  21  16   6 
 34          Wneu03_.bmp   0   0  19  16   1   0   1  15  13  22   3   8 
 35          Wneu05_.bmp   0   0  10  11   7  22   7  18  17   8  12   6 
 36              W12.bmp   0   0  12  18  23  20  20   2   5   3   6   8 
 37              M18.bmp   0   0   0  23  21   4   4  16   1  11  17  15 
 38          Mneu11_.bmp   0   0  20  17  16   8  17   5  18   0   6   7 
 39              W02.bmp   0   0  17   9  13   6  13  12   0  19   4  21 
 40              M13.bmp   0   0  21  15  11   7  15   4  10   2  19   1 
 41          Wneu02_.bmp   0   0   3   8   9  21   9   1   2  19  12  22 
 42              W20.bmp   0   0   4  14  20   2  20   3  15  21  17  11 
 43             PM04.bmp   0   1  22   9   2  21  22   5  14   8  10   1 
 44              W17.bmp   0   1  19   8  14  20  14   7  15   9  17  21 
 45              W15.bmp   0   1   2   6   5  17   6   9  15  23   4   3 
 46              W19.bmp   0   1   7  14  15  11   7   5   6  22  21  20 
 47          Mneu25_.bmp   0   1   3   0   6   0   3   4  22  11  12  23 
 48              W03.bmp   0   1  21   4  23  23  23   1  10  13  14  20 
 49              M07.bmp   0   1  10  12   9   3   9  22  17  23  16  19 
