ECOsub7 [12-2013]
 35   1
 18   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1               offukt   1   0  11   9  13  17  11  21  19  20   6  18 
  2              fanstur   1   0  17  23   7  16  23  10  14  18   3   1 
  3              godacht   1   0   6  16  10   2   6  18  12   1  22  11 
  4              plistuk   1   0  10   0  12  12  12   6  16   2  22   3 
  5               novuui   1   0  18   7  20   9   7  14   1  22  23  12 
  6              misukor   1   0   9  11  19  11   9   4  21   3   1  17 
  7               ikzunt   1   0   2   5   6   0   5  19  10   1  18  11 
  8               plonim   1   0  22  18  17  10  18   0  12   5  13   9 
  9              emkruas   1   0  19   8  18  22  19  15   2  10  23   7 
 10              faloilo   1   0  23  19   5  19  23   7  14   8  18   3 
 11              kumutoa   1   0   4   1   2   8   1  21   7  10   5  13 
 12              sebjukt   1   0   5  10   8   3   8   9  19  22  11   6 
 13               gowann   1   1  22  11  22   1  11   6  23   5   4  17 
 14               kibono   1   1  10  17  23   7  23   4   8  13  16   3 
 15               doscho   1   1   4  16  19   5  16  22  18   7   2  10 
 16              stodeen   1   1  21  21   1  16  21   5  13  15   0  18 
 17              baigbur   1   1  18   9   9  12   9  22   8   6  21  16 
 18              ompfing   1   1  11  18  14   4  18   5   0   9  12   3 
 19               virlog   1   1  19  23   4   3  23  21   0  12  20   9 
 20               muoror   1   1   0   0  16  22   0  21  12   1   9   8 
 21               orsutz   1   1   9   8   2  10   8  14  22  17  23  12 
 22               polust   1   1   2   7  11  19  19  17   6  18   5  22 
 23               banzon   1   1  14   5  12  17   5  19  16  13  15  11 
 24              oesgubi   1   1   7  12  10   9   9  13  17   6   3  21 
 25               zefill   1  -1   0   0   0   0   7  21   9  17  15  18 
 26               raggun   1  -1   0   0   0   0   2  19   6   4   7  21 
 27              kantikt   1  -1   0   0   0   0  13  18   3  22   5   7 
 28              trupfan   1  -1   0   0   0   0  19  22  15  11   5   9 
 29               uhnong   1  -1   0   0   0   0  16  20  12   6   2   5 
 30              fehrrid   1  -1   0   0   0   0  20   5  10  18  11  14 
 31          Mneu11_.bmp   0   0  13   5  14   9   5   4   6  19  15   2 
 32          Wneu02_.bmp   0   0  20   6  15  11  15  16   8   4   0   9 
 33              W19.bmp   0   0  16  18  11  14  11   8  21  23   9  15 
 34              W03.bmp   0   0  21  12  22   7  21  16   6   5  19  14 
 35              W12.bmp   0   0  14  19  21   2   2  15   4  16  13   5 
 36          Wneu05_.bmp   0   0   7  16  23   4  16  18  15  10  20   2 
 37          Wneu01_.bmp   0   0   3   4   9  23   4  20  21  10  12  14 
