ECOsub7 [12-2013]
 52   1
 22   2   1   1 PSCHOLOGY
Stimuli
StimNr, wort, istwort, uspositiv
  1              kantikt   1   0   3  20  15   7   7  14   8  19  17  13 
  2              ompfing   1   0  12  14  17   0  14  22   9  18   3  20 
  3               uhnong   1   0  14   0   8  21   8   6  11  15  12  10 
  4              fehrrid   1   0   2  17  11   8   2  14  12   0   3  18 
  5              baigbur   1   0   8   4   6  16  16  15   1   9  10  19 
  6               ikzunt   1   0   7  16  12   6   7  17  15  11   0   1 
  7              faloilo   1   0  10   6   2   4   6  17  20  14   8  15 
  8               raggun   1   0  22   5   1   2   2  10   3  12  19  17 
  9              fanstur   1   0  11  12  13  15  13   4   3  22  17   7 
 10               virlog   1   0  16  19  10   9  16  23  12  15  11  18 
 11              oesgubi   1   0  21  15   0  12   0   5   9   8  18  17 
 12              kumutoa   1   0  17  11  16   1  17  20   8  12   0   3 
 13              sebjukt   1   1  22  22   5  15  22  23   3   0  16  12 
 14               zefill   1   1   8  14  23   6   8   0  12   9   7  16 
 15               banzon   1   1  11   6  10  13  10  16  14   5  19  15 
 16               muoror   1   1   1  10   7   5   1   0  18  22   3   4 
 17               offukt   1   1  13   7   1  18  13  11  16  22  15  12 
 18               orsutz   1   1  15  18  20  16  20   8   0   3  12   4 
 19              godacht   1   1   7   9  19   8   9  18  23   5   0   3 
 20              misukor   1   1  17   3   3  22   3  10  19   9   8   6 
 21              trupfan   1   1   6   1  11   2   2  22  23  12  10   0 
 22               gowann   1   1  20  23  17  21  20  12  14   2   1   6 
 23              plistuk   1   1  10   0  18   0  10  23   6   2  12   5 
 24               polust   1   1  12   8  13  10  12   1   7  19   3  16 
 25               novuui   1  -1   0   0   0   0   3   1  23  12  17  13 
 26               kibono   1  -1   0   0   0   0  13  15  14  22   4   5 
 27              stodeen   1  -1   0   0   0   0  20  19   3  23  14  17 
 28              emkruas   1  -1   0   0   0   0  23  18   3   6   1   8 
 29               doscho   1  -1   0   0   0   0  22  20  21   7  19   6 
 30               plonim   1  -1   0   0   0   0   1  18  20  21  13  10 
 31              M18.bmp   0   0  15  16   4   1   1  18  11  12  14   6 
 32          Mneu20_.bmp   0   0  20  14  21  14  14  17   1  11   3  15 
 33          Mneu18_.bmp   0   0   4  23  19   4   4   8   1  11   9   0 
 34              W20.bmp   0   0   0   1   3  23   0   7  15  20  17  21 
 35             PM04.bmp   0   0   1  12   7  21   1  15   0  11   3  10 
 36          Mneu05_.bmp   0   0   9  20  22  16   9  14   4  18   0  12 
 37              W19.bmp   0   0  19  11   9   6   9  15  10   0  17   5 
 38          Wneu02_.bmp   0   0   6   0  14  12  14   3  21  19   2   8 
 39              M12.bmp   0   0  18  17  20  19  17   0   7   5  15  10 
 40          Wneu01_.bmp   0   0  23   3  18   3  23   2  10  17   8   5 
 41          Mneu01_.bmp   0   0  13   6   5  22   6  20  16  14   3  12 
 42              W04.bmp   0   0   5  10  23   0   0  21   6  11  22  19 
 43              M07.bmp   0   1   9  13  16  18   9   1  17  10  12  21 
 44              W02.bmp   0   1  18  23   4   6   4   3  17  11   8  10 
 45              M13.bmp   0   1   2  18  12  10  18  17  11   4  15  20 
 46          Wneu03_.bmp   0   1  14  14  21  11  21   9   6  18   4  12 
 47          Mneu04_.bmp   0   1   4   0   8   4   4   5   2  11  10   7 
 48              W12.bmp   0   1  16   9   9   8   8  10  13   0   2  23 
 49              M14.bmp   0   1   3   5   0  21   0   2  20   1  17  18 
 50          Mneu24_.bmp   0   1   0   2  22   3   2   1  12  20   4   8 
 51              W17.bmp   0   1  19   7  15  23  23   2   1  11  21   5 
 52          Wneu05_.bmp   0   1  23   4   2   1   4   3  21  22   8  14 
 53              W15.bmp   0   1   5  21  14  17  21   8  13   4  19  12 
 54              W03.bmp   0   1  21  11   6   5   5   7  15  14  16   2 
 55          Mneu25_.bmp   0  -1   0   0   0   0   2  14   5   4  19  12 
 56              W16.bmp   0  -1   0   0   0   0  10  20   1  13  12  23 
 57             M02_.bmp   0  -1   0   0   0   0   7  11  20  13  12   9 
 58          Mneu11_.bmp   0  -1   0   0   0   0  17   7  10  12  13   5 
 59              W07.bmp   0  -1   0   0   0   0   6   1  23   8  16   9 
 60             M16_.bmp   0  -1   0   0   0   0  17  11  21  23   5   2 
 61              cs6.bmp   0   0   8   2  14   5   2  19  12  15  22  16 
 62             cs17.bmp   0   0  13   7  17  10  10   5   4  16   0  23 
 63              cs3.bmp   0   0   2  15  20   8   8   1  14  21   4   5 
 64             cs29.bmp   0   0   1   8  11  15  11   2   3  20  23  18 
 65             cs10.bmp   0   0   9  18   5   7  18  19  20  14   1  22 
 66              cs4.bmp   0   0  18  22  10   9   9   8  23   4   0   5 
 67             cs14.bmp   0   0   7  13  19   2  13   8  22  12   3   5 
