ECOsub7 [12-2013]
 21   1
 19   1   1   1 PSYCHOLOGIE
Stimuli
StimNr, wort, istwort, uspositiv
  1              ompfing   1   0  16  20  23   6  16  10   9   5   1   0 
  2              godacht   1   0   8   5   8  14  14  11  21  12   4   6 
  3              fehrrid   1   0   9   0   2  22  22  10  16  11   5   3 
  4               doscho   1   0   6  15  21   4   4   9  17   1  19  14 
  5              fanstur   1   0  21   8  17  20  21   1  11  15  13   6 
  6              emkruas   1   0   0   1   1  16   0   4  13  18  19  10 
  7               virlog   1   0  10   7  14   7   7  16  23  19  12   3 
  8              misukor   1   0   7  10   9  21   9   1  23  15  12  19 
  9               polust   1   0   3   3   5  19   5   1  14   6  21  15 
 10              kumutoa   1   0  14   9  18   0  18   6   3  12  20  19 
 11               plonim   1   0  11   2  11   2  11  19  23   6   5   1 
 12               zefill   1   0  18  21   3   3   3  20   4  22   7  15 
 13               banzon   1   1   4  10   2  14   2   3   7  17   1  19 
 14               gowann   1   1   9   8  19  19   8   4  11   5  20   6 
 15              stodeen   1   1  17   7  18   6  18  13   5   8  19  11 
 16              trupfan   1   1  18  18   6  12  18  19   1   3  23  10 
 17               ikzunt   1   1  23  14  11   7  23   4  19  12  15   5 
 18               orsutz   1   1  13   4   8   3  13  23  21   5  18   1 
 19               uhnong   1   1   1  23  23  20   1  12  17   6   5  13 
 20               kibono   1   1  22   2   7  16  16  17  15  13  10  19 
 21               novuui   1   1  10  19  13   2  10  20  11  21   4  18 
 22              kantikt   1   1   2   1   3   0   0  17  10   5  21  15 
 23              baigbur   1   1  11  13  12   5  13  14  21   4  19  23 
 24              plistuk   1   1   3  17   5  10   5  16   8   0  21  12 
 25              sebjukt   1  -1   0   0   0   0   8   7   3  21  16  14 
 26              oesgubi   1  -1   0   0   0   0  15  22  11   9  20  14 
 27              faloilo   1  -1   0   0   0   0   4  17   9  10  22   2 
 28               raggun   1  -1   0   0   0   0   9   8   5  19   3  13 
 29               muoror   1  -1   0   0   0   0  14  11  17   1  15  19 
 30               offukt   1  -1   0   0   0   0   3  11  15  18  20   4 
 31          Mneu25_.bmp   0   0  22  12  10  17  17   0   2  16  21   1 
 32             M02_.bmp   0   0  19  13  13   9  19  21  10  11   7   0 
 33              W17.bmp   0   0   2  14   0   2   2  18   8   3  19  16 
 34              W16.bmp   0   0   1  20  19  15   1   4  18   9  13   0 
 35              W03.bmp   0   0   5  18  15  22  15  17  14  21  23   0 
 36              W04.bmp   0   0   4  21  20  10  20  22   2  14   9   0 
 37          Wneu02_.bmp   0   0  13  15   4  20  13   9   3  21  17  14 
 38              W15.bmp   0   0  20  11   6   5   6   1  23  10   9  18 
 39          Wneu01_.bmp   0   0  17  19  12  13  13  22   3  21   2   9 
 40          Mneu05_.bmp   0   0  23   4  22  14  22   8  16   9  19  18 
 41          Wneu03_.bmp   0   0  15  23  16   8   8  13  14  19   4   7 
 42          Mneu24_.bmp   0   0  12  16   7   0   7  21  20   2   5  14 
 43              W19.bmp   0   1  19  14  15   5  15   2  20  10   6   8 
 44              W07.bmp   0   1  12   1   0  16  12  22  13  19  15   2 
 45          Mneu18_.bmp   0   1   8   3  22  13   3  17   6  20  16  12 
 46          Mneu11_.bmp   0   1   6  17  17  23  17   7  16  12  11   3 
 47          Mneu20_.bmp   0   1  16  23  20  11  16   1  13  21  14  18 
 48              W12.bmp   0   1  14  20   9   9   9   7   6  12  15  11 
 49              W20.bmp   0   1   0   5   1   1   1   6  15  17   4  16 
 50              M18.bmp   0   1  15  15  10  12  10   5  13  20  17  11 
 51              M07.bmp   0   1  20   2   4   2   2  11  19  14  17  23 
 52              M14.bmp   0   1   5  22  14   8  22  15  10   9   7  13 
 53              M12.bmp   0   1   7  12  16  20  20   0  18  19  22   5 
 54          Mneu04_.bmp   0   1  21  19  21  15  15  20  17   5  22   3 
 55          Wneu05_.bmp   0  -1   0   0   0   0   5  12   4  18  16  17 
 56          Mneu01_.bmp   0  -1   0   0   0   0  23  21   2  15   5  20 
 57              W02.bmp   0  -1   0   0   0   0  20  22  18  21   9  11 
 58             M16_.bmp   0  -1   0   0   0   0   8  22  11  18  12  20 
 59             PM04.bmp   0  -1   0   0   0   0  11  22  17  23   9   8 
 60              M13.bmp   0  -1   0   0   0   0  15  17   3  23  16  19 
 61             cs25.bmp   0   0  19  22  13   6  19  15  11   3  12  14 
 62             cs15.bmp   0   0  16   2   9  23  16  22  11   0   7   6 
 63              cs9.bmp   0   0  17   5   8  21   5  19  18   0  13   9 
 64             cs11.bmp   0   0  13  17   1   7   7  16   0  18   5   2 
 65             cs26.bmp   0   0   4   1  15  11  11  23  21  18   2   6 
 66             cs14.bmp   0   0  23   6  11  18  18  19  13   3   1   7 
 67           cs7neu.bmp   0   0  14   7  23  12  14  19   3   4   8  15 
 68              cs1.bmp   0   0  12   8  18   4  12  14   5   1  19   2 
 69              cs8.bmp   0   0  18   0   5  19  19  13  17  23   6   7 
 70             cs23.bmp   0   0   6   9  17   1   1   4   8  13  21  22 
 71             cs21.bmp   0   0  11   3  10   3   3  20  23  15  14  13 
 72             cs29.bmp   0   0  22  10  12  16  22  18   8  20   0   3 
 73             cs24.bmp   0   1   9  18   9   4   9   0   8   6  17   3 
 74          cs16neu.bmp   0   1   3   8   4  17   8  10   2  11   6  15 
 75             cs13.bmp   0   1  12   9  11   6   9  19   8  14  23   3 
 76             cs27.bmp   0   1   6   6  13  19  19   0  20  22  10   5 
 77              cs5.bmp   0   1  22  21  23  10  10   2  13  11   6   5 
 78              cs3.bmp   0   1   0   7  15   3   3   9  23  22  12  16 
 79             cs20.bmp   0   1  21  13   8  22  22  23   3   1   5  10 
 80             cs28.bmp   0   1  15   4  17  21  17   9  14  22  10   6 
 81              cs2.bmp   0   1   5  16  22   0  16  17  20   4  15   6 
 82             cs17.bmp   0   1  16   0  18  18  16  12   3  17   6  22 
 83             cs18.bmp   0   1  20  11  21  14  20   6  19  16   9  15 
 84             cs10.bmp   0   1  11  10   1   7   1  15  23   4   3  21 
 85              cs4.bmp   0  -1   0   0   0   0  23  19  17   3   6  12 
 86             cs22.bmp   0  -1   0   0   0   0   2  17  20  15  12  18 
 87             cs30.bmp   0  -1   0   0   0   0   2  13  21  20  11   9 
 88             cs19.bmp   0  -1   0   0   0   0  20  22   2  18  15   1 
 89              cs6.bmp   0  -1   0   0   0   0  20  23   8  17  21  11 
 90             cs12.bmp   0  -1   0   0   0   0   5   9  20  19  10  23 
Trials [1-72][4 Blöcke]
BlockNr, TrialNr, wort, uspositiv, cs_duration, us 
  1   1              ompfing    0   0  16 
  1   2              godacht    0   0   8 
  1   3              fehrrid    0   0   9 
  1   4               doscho    0   0   6 
  1   5              fanstur    0   1  21 
  1   6              emkruas    0   1   0 
  1   7               virlog    0   1  10 
  1   8              misukor    0   1   7 
  1   9               polust    0   2   3 
  1  10              kumutoa    0   2  14 
  1  11               plonim    0   2  11 
  1  12               zefill    0   2  18 
  1  13               banzon    1   0   4 
  1  14               gowann    1   0   9 
  1  15              stodeen    1   0  17 
  1  16              trupfan    1   0  18 
  1  17               ikzunt    1   1  23 
  1  18               orsutz    1   1  13 
  1  19               uhnong    1   1   1 
  1  20               kibono    1   1  22 
  1  21               novuui    1   2  10 
  1  22              kantikt    1   2   2 
  1  23              baigbur    1   2  11 
  1  24              plistuk    1   2   3 
  1  25          Mneu25_.bmp    0   0  22 
  1  26             M02_.bmp    0   0  19 
  1  27              W17.bmp    0   0   2 
  1  28              W16.bmp    0   0   1 
  1  29              W03.bmp    0   1   5 
  1  30              W04.bmp    0   1   4 
  1  31          Wneu02_.bmp    0   1  13 
  1  32              W15.bmp    0   1  20 
  1  33          Wneu01_.bmp    0   2  17 
  1  34          Mneu05_.bmp    0   2  23 
  1  35          Wneu03_.bmp    0   2  15 
  1  36          Mneu24_.bmp    0   2  12 
  1  37              W19.bmp    1   0  19 
  1  38              W07.bmp    1   0  12 
  1  39          Mneu18_.bmp    1   0   8 
  1  40          Mneu11_.bmp    1   0   6 
  1  41          Mneu20_.bmp    1   1  16 
  1  42              W12.bmp    1   1  14 
  1  43              W20.bmp    1   1   0 
  1  44              M18.bmp    1   1  15 
