phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,416,eval_first,c1,1.png,extinction,neutral,2,5,3
c1expectancy,416,eval_first,c1,7.png,neutral,extinction,0,0,10
c1expectancy,416,eval_first,c1,26.png,negative,extinction,10,0,0
c1expectancy,416,eval_first,c1,21.png,neutral,extinction,1,1,5
c1expectancy,416,eval_first,c1,24.png,positive,extinction,0,10,0
c1expectancy,416,eval_first,c1,3.png,extinction,negative,2,2,1
c1expectancy,416,eval_first,c1,12.png,extinction,positive,7,3,0
c1expectancy,416,eval_first,c1,10.png,negative,extinction,6,5,2
c1expectancy,416,eval_first,c1,14.png,extinction,negative,0,7,6
c1expectancy,416,eval_first,c1,5.png,extinction,positive,0,6,0
c1expectancy,416,eval_first,c1,4.png,positive,extinction,0,8,5
c1expectancy,416,eval_first,c1,8.png,negative,extinction,10,0,0
c1expectancy,416,eval_first,c1,20.png,neutral,extinction,3,5,6
c1expectancy,416,eval_first,c1,18.png,extinction,neutral,1,4,2
c1expectancy,416,eval_first,c1,23.png,extinction,negative,1,9,4
c1expectancy,416,eval_first,c1,11.png,extinction,neutral,0,8,4
c1expectancy,416,eval_first,c1,9.png,positive,extinction,1,9,5
c1expectancy,416,eval_first,c1,17.png,extinction,positive,0,0,4
