phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,418,eval_first,global,7.png,extinction,neutral,4,4,0
globalexpectancy,418,eval_first,global,18.png,extinction,negative,10,0,0
globalexpectancy,418,eval_first,global,21.png,negative,extinction,5,5,5
globalexpectancy,418,eval_first,global,12.png,extinction,neutral,5,5,5
globalexpectancy,418,eval_first,global,3.png,positive,extinction,5,5,5
globalexpectancy,418,eval_first,global,1.png,extinction,positive,0,10,0
globalexpectancy,418,eval_first,global,8.png,extinction,neutral,5,5,5
globalexpectancy,418,eval_first,global,23.png,negative,extinction,2,8,0
globalexpectancy,418,eval_first,global,17.png,neutral,extinction,0,0,0
globalexpectancy,418,eval_first,global,14.png,extinction,positive,5,5,5
globalexpectancy,418,eval_first,global,24.png,extinction,negative,0,0,0
globalexpectancy,418,eval_first,global,10.png,negative,extinction,4,4,4
globalexpectancy,418,eval_first,global,20.png,neutral,extinction,4,8,1
globalexpectancy,418,eval_first,global,9.png,neutral,extinction,0,0,0
globalexpectancy,418,eval_first,global,4.png,positive,extinction,0,0,0
globalexpectancy,418,eval_first,global,11.png,positive,extinction,5,9,5
globalexpectancy,418,eval_first,global,5.png,extinction,positive,5,5,5
globalexpectancy,418,eval_first,global,26.png,extinction,negative,0,0,0
