phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,495,expect_first,c2,4.png,neutral,extinction,9,2,0
c2expectancy,495,expect_first,c2,7.png,negative,extinction,9,1,0
c2expectancy,495,expect_first,c2,10.png,extinction,neutral,0,5,5
c2expectancy,495,expect_first,c2,23.png,positive,extinction,5,5,0
c2expectancy,495,expect_first,c2,21.png,negative,extinction,5,5,0
c2expectancy,495,expect_first,c2,11.png,negative,extinction,8,2,0
c2expectancy,495,expect_first,c2,3.png,extinction,neutral,0,0,9
c2expectancy,495,expect_first,c2,17.png,extinction,negative,8,0,1
c2expectancy,495,expect_first,c2,18.png,extinction,positive,10,2,0
c2expectancy,495,expect_first,c2,14.png,neutral,extinction,10,1,0
c2expectancy,495,expect_first,c2,5.png,positive,extinction,9,1,0
c2expectancy,495,expect_first,c2,12.png,neutral,extinction,0,3,8
c2expectancy,495,expect_first,c2,20.png,extinction,positive,8,1,0
c2expectancy,495,expect_first,c2,1.png,positive,extinction,0,0,0
c2expectancy,495,expect_first,c2,24.png,extinction,positive,0,0,0
c2expectancy,495,expect_first,c2,8.png,extinction,neutral,9,3,0
c2expectancy,495,expect_first,c2,9.png,extinction,negative,5,0,0
c2expectancy,495,expect_first,c2,26.png,extinction,negative,0,0,0
