phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,612,expect_first,global,18.png,positive,extinction,17
globalratings,612,expect_first,global,14.png,extinction,negative,14
globalratings,612,expect_first,global,8.png,positive,extinction,8
globalratings,612,expect_first,global,12.png,negative,extinction,10
globalratings,612,expect_first,global,21.png,extinction,positive,6
globalratings,612,expect_first,global,10.png,neutral,extinction,18
globalratings,612,expect_first,global,5.png,extinction,neutral,18
globalratings,612,expect_first,global,26.png,extinction,negative,2
globalratings,612,expect_first,global,20.png,extinction,negative,6
globalratings,612,expect_first,global,23.png,extinction,positive,5
globalratings,612,expect_first,global,1.png,extinction,positive,9
globalratings,612,expect_first,global,7.png,negative,extinction,13
globalratings,612,expect_first,global,24.png,neutral,extinction,7
globalratings,612,expect_first,global,9.png,extinction,neutral,8
globalratings,612,expect_first,global,4.png,negative,extinction,7
globalratings,612,expect_first,global,3.png,neutral,extinction,15
globalratings,612,expect_first,global,17.png,extinction,neutral,11
globalratings,612,expect_first,global,11.png,positive,extinction,5
