phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,566,eval_first,c1,12.png,negative,extinction,2,3,0
c1expectancy,566,eval_first,c1,20.png,extinction,neutral,0,0,2
c1expectancy,566,eval_first,c1,14.png,positive,extinction,8,9,2
c1expectancy,566,eval_first,c1,24.png,positive,extinction,1,2,7
c1expectancy,566,eval_first,c1,26.png,extinction,positive,10,8,1
c1expectancy,566,eval_first,c1,11.png,neutral,extinction,8,6,1
c1expectancy,566,eval_first,c1,3.png,neutral,extinction,5,5,1
c1expectancy,566,eval_first,c1,10.png,negative,extinction,3,2,1
c1expectancy,566,eval_first,c1,1.png,negative,extinction,10,4,1
c1expectancy,566,eval_first,c1,17.png,neutral,extinction,8,5,1
c1expectancy,566,eval_first,c1,9.png,extinction,negative,10,6,1
c1expectancy,566,eval_first,c1,5.png,extinction,positive,10,8,2
c1expectancy,566,eval_first,c1,23.png,extinction,neutral,1,2,9
c1expectancy,566,eval_first,c1,4.png,positive,extinction,8,6,1
c1expectancy,566,eval_first,c1,18.png,extinction,neutral,10,10,1
c1expectancy,566,eval_first,c1,8.png,extinction,negative,1,2,9
c1expectancy,566,eval_first,c1,21.png,extinction,positive,1,0,9
c1expectancy,566,eval_first,c1,7.png,extinction,negative,10,9,1
