phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,604,expect_first,global,20.png,negative,extinction,5,5,5
globalexpectancy,604,expect_first,global,24.png,extinction,negative,5,5,5
globalexpectancy,604,expect_first,global,11.png,negative,extinction,5,5,5
globalexpectancy,604,expect_first,global,10.png,extinction,positive,5,5,5
globalexpectancy,604,expect_first,global,3.png,extinction,negative,5,5,5
globalexpectancy,604,expect_first,global,17.png,neutral,extinction,5,5,5
globalexpectancy,604,expect_first,global,21.png,positive,extinction,5,5,5
globalexpectancy,604,expect_first,global,14.png,negative,extinction,5,5,5
globalexpectancy,604,expect_first,global,7.png,extinction,neutral,5,5,5
globalexpectancy,604,expect_first,global,12.png,extinction,neutral,5,5,5
globalexpectancy,604,expect_first,global,1.png,extinction,positive,4,4,4
globalexpectancy,604,expect_first,global,5.png,neutral,extinction,4,4,4
globalexpectancy,604,expect_first,global,18.png,extinction,negative,4,4,5
globalexpectancy,604,expect_first,global,8.png,extinction,positive,6,6,3
globalexpectancy,604,expect_first,global,26.png,extinction,neutral,3,3,6
globalexpectancy,604,expect_first,global,23.png,neutral,extinction,6,1,1
globalexpectancy,604,expect_first,global,4.png,positive,extinction,3,2,8
globalexpectancy,604,expect_first,global,9.png,positive,extinction,6,6,6
