phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,594,eval_first,c2,18.png,positive,extinction,4,2,1
c2expectancy,594,eval_first,c2,4.png,extinction,neutral,5,4,3
c2expectancy,594,eval_first,c2,3.png,neutral,extinction,3,5,6
c2expectancy,594,eval_first,c2,12.png,neutral,extinction,2,4,5
c2expectancy,594,eval_first,c2,11.png,positive,extinction,5,1,3
c2expectancy,594,eval_first,c2,14.png,extinction,negative,10,0,0
c2expectancy,594,eval_first,c2,17.png,neutral,extinction,0,0,10
c2expectancy,594,eval_first,c2,24.png,negative,extinction,10,0,0
c2expectancy,594,eval_first,c2,26.png,extinction,neutral,0,0,10
c2expectancy,594,eval_first,c2,8.png,extinction,positive,0,6,4
c2expectancy,594,eval_first,c2,7.png,extinction,negative,8,1,1
c2expectancy,594,eval_first,c2,10.png,extinction,positive,0,10,0
c2expectancy,594,eval_first,c2,21.png,extinction,negative,0,6,4
c2expectancy,594,eval_first,c2,5.png,negative,extinction,4,3,2
c2expectancy,594,eval_first,c2,23.png,extinction,positive,2,5,5
c2expectancy,594,eval_first,c2,9.png,negative,extinction,1,1,8
c2expectancy,594,eval_first,c2,1.png,positive,extinction,3,3,3
c2expectancy,594,eval_first,c2,20.png,extinction,neutral,0,7,6
