phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,496,eval_first,global,21.png,positive,extinction,0,10,0
globalexpectancy,496,eval_first,global,18.png,extinction,neutral,0,0,10
globalexpectancy,496,eval_first,global,4.png,extinction,negative,0,0,0
globalexpectancy,496,eval_first,global,3.png,extinction,negative,0,1,2
globalexpectancy,496,eval_first,global,10.png,neutral,extinction,0,0,10
globalexpectancy,496,eval_first,global,1.png,extinction,neutral,0,2,1
globalexpectancy,496,eval_first,global,23.png,negative,extinction,10,0,0
globalexpectancy,496,eval_first,global,24.png,neutral,extinction,0,0,10
globalexpectancy,496,eval_first,global,17.png,extinction,positive,0,2,4
globalexpectancy,496,eval_first,global,14.png,positive,extinction,0,10,1
globalexpectancy,496,eval_first,global,11.png,negative,extinction,10,1,0
globalexpectancy,496,eval_first,global,7.png,extinction,positive,7,1,3
globalexpectancy,496,eval_first,global,12.png,positive,extinction,1,10,0
globalexpectancy,496,eval_first,global,8.png,negative,extinction,9,2,0
globalexpectancy,496,eval_first,global,26.png,neutral,extinction,1,3,10
globalexpectancy,496,eval_first,global,5.png,extinction,neutral,4,6,1
globalexpectancy,496,eval_first,global,9.png,extinction,positive,3,6,1
globalexpectancy,496,eval_first,global,20.png,extinction,negative,10,1,0
