phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,577,expect_first,global,21.png,neutral,extinction,0,1,1
globalexpectancy,577,expect_first,global,11.png,extinction,negative,0,4,1
globalexpectancy,577,expect_first,global,17.png,extinction,negative,0,5,0
globalexpectancy,577,expect_first,global,8.png,extinction,positive,1,1,1
globalexpectancy,577,expect_first,global,3.png,extinction,neutral,0,1,4
globalexpectancy,577,expect_first,global,14.png,positive,extinction,1,2,1
globalexpectancy,577,expect_first,global,18.png,negative,extinction,0,5,0
globalexpectancy,577,expect_first,global,5.png,positive,extinction,0,5,1
globalexpectancy,577,expect_first,global,26.png,extinction,neutral,0,1,1
globalexpectancy,577,expect_first,global,9.png,extinction,neutral,0,2,2
globalexpectancy,577,expect_first,global,7.png,positive,extinction,0,1,4
globalexpectancy,577,expect_first,global,23.png,negative,extinction,0,6,1
globalexpectancy,577,expect_first,global,20.png,negative,extinction,0,7,1
globalexpectancy,577,expect_first,global,1.png,extinction,positive,0,6,1
globalexpectancy,577,expect_first,global,4.png,neutral,extinction,0,4,4
globalexpectancy,577,expect_first,global,12.png,extinction,positive,0,4,2
globalexpectancy,577,expect_first,global,10.png,neutral,extinction,0,0,4
globalexpectancy,577,expect_first,global,24.png,extinction,negative,0,0,6
