phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,403,expect_first,global,18.png,neutral,extinction,11
globalratings,403,expect_first,global,26.png,extinction,neutral,7
globalratings,403,expect_first,global,17.png,negative,extinction,3
globalratings,403,expect_first,global,14.png,neutral,extinction,14
globalratings,403,expect_first,global,12.png,negative,extinction,10
globalratings,403,expect_first,global,8.png,negative,extinction,9
globalratings,403,expect_first,global,1.png,extinction,positive,10
globalratings,403,expect_first,global,21.png,extinction,neutral,10
globalratings,403,expect_first,global,9.png,extinction,negative,10
globalratings,403,expect_first,global,5.png,extinction,negative,12
globalratings,403,expect_first,global,20.png,positive,extinction,18
globalratings,403,expect_first,global,7.png,extinction,neutral,17
globalratings,403,expect_first,global,3.png,positive,extinction,10
globalratings,403,expect_first,global,10.png,positive,extinction,11
globalratings,403,expect_first,global,11.png,extinction,negative,14
globalratings,403,expect_first,global,24.png,extinction,positive,11
globalratings,403,expect_first,global,23.png,extinction,positive,13
globalratings,403,expect_first,global,4.png,neutral,extinction,9
