phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,573,expect_first,c2,21.png,extinction,negative,10,0,0
c2expectancy,573,expect_first,c2,5.png,negative,extinction,10,0,0
c2expectancy,573,expect_first,c2,14.png,extinction,positive,0,10,0
c2expectancy,573,expect_first,c2,12.png,positive,extinction,0,0,0
c2expectancy,573,expect_first,c2,23.png,positive,extinction,0,0,0
c2expectancy,573,expect_first,c2,8.png,neutral,extinction,0,0,0
c2expectancy,573,expect_first,c2,20.png,extinction,neutral,0,10,10
c2expectancy,573,expect_first,c2,17.png,neutral,extinction,0,0,0
c2expectancy,573,expect_first,c2,4.png,extinction,positive,0,10,0
c2expectancy,573,expect_first,c2,18.png,negative,extinction,0,0,0
c2expectancy,573,expect_first,c2,7.png,extinction,negative,10,0,0
c2expectancy,573,expect_first,c2,11.png,extinction,positive,0,10,0
c2expectancy,573,expect_first,c2,26.png,extinction,neutral,0,0,10
c2expectancy,573,expect_first,c2,3.png,extinction,neutral,0,0,10
c2expectancy,573,expect_first,c2,24.png,extinction,negative,5,3,3
c2expectancy,573,expect_first,c2,10.png,neutral,extinction,0,0,0
c2expectancy,573,expect_first,c2,9.png,positive,extinction,0,0,0
c2expectancy,573,expect_first,c2,1.png,negative,extinction,0,0,0
