phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,391,expect_first,global,9.png,extinction,negative,8,1,0
globalexpectancy,391,expect_first,global,23.png,extinction,positive,0,0,0
globalexpectancy,391,expect_first,global,5.png,extinction,negative,3,3,0
globalexpectancy,391,expect_first,global,12.png,negative,extinction,10,0,0
globalexpectancy,391,expect_first,global,4.png,neutral,extinction,0,0,10
globalexpectancy,391,expect_first,global,21.png,extinction,neutral,0,1,8
globalexpectancy,391,expect_first,global,14.png,extinction,positive,1,8,1
globalexpectancy,391,expect_first,global,8.png,positive,extinction,3,3,3
globalexpectancy,391,expect_first,global,3.png,extinction,neutral,1,1,8
globalexpectancy,391,expect_first,global,17.png,extinction,negative,8,1,1
globalexpectancy,391,expect_first,global,11.png,neutral,extinction,1,1,8
globalexpectancy,391,expect_first,global,7.png,positive,extinction,2,2,2
globalexpectancy,391,expect_first,global,1.png,negative,extinction,2,2,2
globalexpectancy,391,expect_first,global,10.png,extinction,neutral,2,2,7
globalexpectancy,391,expect_first,global,24.png,positive,extinction,1,1,4
globalexpectancy,391,expect_first,global,26.png,neutral,extinction,1,1,8
globalexpectancy,391,expect_first,global,20.png,extinction,positive,1,8,1
globalexpectancy,391,expect_first,global,18.png,negative,extinction,8,1,1
