phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,518,eval_first,c1,26.png,neutral,extinction,0,0,10
c1expectancy,518,eval_first,c1,3.png,extinction,positive,1,0,1
c1expectancy,518,eval_first,c1,18.png,positive,extinction,0,9,1
c1expectancy,518,eval_first,c1,9.png,extinction,positive,0,0,0
c1expectancy,518,eval_first,c1,23.png,extinction,neutral,0,0,0
c1expectancy,518,eval_first,c1,12.png,negative,extinction,6,2,2
c1expectancy,518,eval_first,c1,14.png,positive,extinction,5,3,2
c1expectancy,518,eval_first,c1,8.png,neutral,extinction,1,3,4
c1expectancy,518,eval_first,c1,17.png,extinction,neutral,0,0,0
c1expectancy,518,eval_first,c1,1.png,negative,extinction,0,1,1
c1expectancy,518,eval_first,c1,21.png,extinction,negative,0,0,0
c1expectancy,518,eval_first,c1,7.png,negative,extinction,8,1,1
c1expectancy,518,eval_first,c1,4.png,extinction,positive,0,0,0
c1expectancy,518,eval_first,c1,20.png,extinction,negative,0,0,0
c1expectancy,518,eval_first,c1,24.png,extinction,negative,2,1,1
c1expectancy,518,eval_first,c1,11.png,positive,extinction,1,6,2
c1expectancy,518,eval_first,c1,10.png,neutral,extinction,1,2,7
c1expectancy,518,eval_first,c1,5.png,extinction,neutral,0,0,0
