phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,362,eval_first,c1,14.png,extinction,negative,9,7,1
c1expectancy,362,eval_first,c1,10.png,positive,extinction,5,9,7
c1expectancy,362,eval_first,c1,3.png,extinction,positive,6,7,5
c1expectancy,362,eval_first,c1,12.png,negative,extinction,8,9,6
c1expectancy,362,eval_first,c1,1.png,negative,extinction,8,9,7
c1expectancy,362,eval_first,c1,7.png,neutral,extinction,6,6,9
c1expectancy,362,eval_first,c1,24.png,negative,extinction,8,6,7
c1expectancy,362,eval_first,c1,21.png,positive,extinction,1,9,3
c1expectancy,362,eval_first,c1,5.png,positive,extinction,9,8,0
c1expectancy,362,eval_first,c1,9.png,extinction,positive,9,10,7
c1expectancy,362,eval_first,c1,11.png,extinction,neutral,10,9,0
c1expectancy,362,eval_first,c1,4.png,neutral,extinction,9,8,1
c1expectancy,362,eval_first,c1,18.png,extinction,negative,9,10,1
c1expectancy,362,eval_first,c1,23.png,neutral,extinction,1,10,1
c1expectancy,362,eval_first,c1,26.png,extinction,positive,5,10,0
c1expectancy,362,eval_first,c1,20.png,extinction,neutral,7,10,0
c1expectancy,362,eval_first,c1,8.png,extinction,neutral,10,2,0
c1expectancy,362,eval_first,c1,17.png,extinction,negative,2,10,4
