phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,489,expect_first,c2,14.png,negative,extinction,10,0,0
c2expectancy,489,expect_first,c2,5.png,extinction,negative,7,0,0
c2expectancy,489,expect_first,c2,17.png,extinction,neutral,0,0,4
c2expectancy,489,expect_first,c2,18.png,negative,extinction,6,0,0
c2expectancy,489,expect_first,c2,3.png,extinction,negative,3,0,0
c2expectancy,489,expect_first,c2,12.png,extinction,positive,0,3,0
c2expectancy,489,expect_first,c2,9.png,negative,extinction,6,0,0
c2expectancy,489,expect_first,c2,8.png,extinction,neutral,1,3,0
c2expectancy,489,expect_first,c2,23.png,positive,extinction,1,7,0
c2expectancy,489,expect_first,c2,1.png,positive,extinction,0,6,0
c2expectancy,489,expect_first,c2,11.png,neutral,extinction,0,0,5
c2expectancy,489,expect_first,c2,10.png,positive,extinction,0,6,0
c2expectancy,489,expect_first,c2,4.png,extinction,positive,0,2,1
c2expectancy,489,expect_first,c2,24.png,neutral,extinction,1,0,5
c2expectancy,489,expect_first,c2,26.png,extinction,neutral,0,1,2
c2expectancy,489,expect_first,c2,21.png,extinction,positive,1,1,1
c2expectancy,489,expect_first,c2,7.png,extinction,negative,2,0,0
c2expectancy,489,expect_first,c2,20.png,neutral,extinction,1,0,6
