phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,576,eval_first,c2,9.png,extinction,neutral,0,0,0
c2expectancy,576,eval_first,c2,3.png,positive,extinction,5,5,0
c2expectancy,576,eval_first,c2,14.png,extinction,negative,0,6,0
c2expectancy,576,eval_first,c2,23.png,extinction,negative,4,4,1
c2expectancy,576,eval_first,c2,21.png,negative,extinction,0,0,0
c2expectancy,576,eval_first,c2,10.png,negative,extinction,0,0,0
c2expectancy,576,eval_first,c2,8.png,extinction,neutral,5,5,0
c2expectancy,576,eval_first,c2,26.png,extinction,neutral,0,0,0
c2expectancy,576,eval_first,c2,1.png,neutral,extinction,0,4,0
c2expectancy,576,eval_first,c2,20.png,extinction,positive,0,0,6
c2expectancy,576,eval_first,c2,4.png,extinction,negative,0,0,5
c2expectancy,576,eval_first,c2,17.png,extinction,positive,0,5,5
c2expectancy,576,eval_first,c2,11.png,extinction,positive,5,5,0
c2expectancy,576,eval_first,c2,5.png,neutral,extinction,0,0,7
c2expectancy,576,eval_first,c2,7.png,neutral,extinction,7,0,7
c2expectancy,576,eval_first,c2,18.png,positive,extinction,0,0,0
c2expectancy,576,eval_first,c2,24.png,positive,extinction,6,0,5
c2expectancy,576,eval_first,c2,12.png,negative,extinction,8,3,0
