phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,525,expect_first,c2,8.png,negative,extinction,2,5,0
c2expectancy,525,expect_first,c2,4.png,extinction,neutral,7,2,1
c2expectancy,525,expect_first,c2,17.png,positive,extinction,0,10,0
c2expectancy,525,expect_first,c2,3.png,extinction,negative,1,4,2
c2expectancy,525,expect_first,c2,23.png,positive,extinction,0,9,0
c2expectancy,525,expect_first,c2,24.png,neutral,extinction,0,0,10
c2expectancy,525,expect_first,c2,18.png,extinction,neutral,1,1,8
c2expectancy,525,expect_first,c2,12.png,extinction,positive,1,10,2
c2expectancy,525,expect_first,c2,14.png,negative,extinction,8,1,2
c2expectancy,525,expect_first,c2,10.png,extinction,negative,8,1,3
c2expectancy,525,expect_first,c2,9.png,positive,extinction,1,3,0
c2expectancy,525,expect_first,c2,11.png,extinction,neutral,0,2,9
c2expectancy,525,expect_first,c2,7.png,extinction,positive,2,7,1
c2expectancy,525,expect_first,c2,20.png,negative,extinction,9,1,0
c2expectancy,525,expect_first,c2,1.png,extinction,negative,1,3,0
c2expectancy,525,expect_first,c2,5.png,neutral,extinction,2,3,8
c2expectancy,525,expect_first,c2,21.png,neutral,extinction,1,0,9
c2expectancy,525,expect_first,c2,26.png,extinction,positive,3,1,2
