phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,555,expect_first,c2,14.png,extinction,positive,1,10,1
c2expectancy,555,expect_first,c2,4.png,extinction,positive,1,9,3
c2expectancy,555,expect_first,c2,7.png,neutral,extinction,1,1,1
c2expectancy,555,expect_first,c2,9.png,extinction,neutral,0,0,0
c2expectancy,555,expect_first,c2,3.png,extinction,negative,1,1,1
c2expectancy,555,expect_first,c2,1.png,neutral,extinction,1,1,6
c2expectancy,555,expect_first,c2,20.png,extinction,neutral,0,0,0
c2expectancy,555,expect_first,c2,11.png,extinction,negative,9,1,1
c2expectancy,555,expect_first,c2,21.png,negative,extinction,9,1,7
c2expectancy,555,expect_first,c2,10.png,negative,extinction,9,8,8
c2expectancy,555,expect_first,c2,26.png,extinction,neutral,9,1,1
c2expectancy,555,expect_first,c2,24.png,extinction,negative,0,0,0
c2expectancy,555,expect_first,c2,18.png,positive,extinction,0,0,0
c2expectancy,555,expect_first,c2,5.png,neutral,extinction,0,0,0
c2expectancy,555,expect_first,c2,12.png,extinction,positive,0,0,3
c2expectancy,555,expect_first,c2,23.png,positive,extinction,0,0,0
c2expectancy,555,expect_first,c2,8.png,positive,extinction,1,8,5
c2expectancy,555,expect_first,c2,17.png,negative,extinction,8,7,9
