phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,558,eval_first,c2,5.png,neutral,extinction,2,2,8
c2expectancy,558,eval_first,c2,26.png,extinction,positive,0,5,5
c2expectancy,558,eval_first,c2,20.png,neutral,extinction,2,6,4
c2expectancy,558,eval_first,c2,12.png,extinction,neutral,0,7,3
c2expectancy,558,eval_first,c2,17.png,positive,extinction,3,7,0
c2expectancy,558,eval_first,c2,7.png,extinction,neutral,3,3,4
c2expectancy,558,eval_first,c2,21.png,extinction,negative,0,0,8
c2expectancy,558,eval_first,c2,8.png,extinction,negative,3,4,9
c2expectancy,558,eval_first,c2,11.png,neutral,extinction,3,5,7
c2expectancy,558,eval_first,c2,4.png,extinction,positive,8,4,0
c2expectancy,558,eval_first,c2,18.png,extinction,neutral,6,4,0
c2expectancy,558,eval_first,c2,23.png,positive,extinction,0,8,2
c2expectancy,558,eval_first,c2,9.png,positive,extinction,0,9,1
c2expectancy,558,eval_first,c2,1.png,negative,extinction,8,3,0
c2expectancy,558,eval_first,c2,3.png,negative,extinction,0,5,3
c2expectancy,558,eval_first,c2,24.png,extinction,positive,0,6,3
c2expectancy,558,eval_first,c2,14.png,extinction,negative,6,3,1
c2expectancy,558,eval_first,c2,10.png,negative,extinction,0,4,2
