phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,377,expect_first,c1,7.png,extinction,neutral,4,6,7
c1expectancy,377,expect_first,c1,17.png,extinction,positive,7,5,5
c1expectancy,377,expect_first,c1,24.png,neutral,extinction,6,5,5
c1expectancy,377,expect_first,c1,12.png,extinction,positive,5,7,3
c1expectancy,377,expect_first,c1,26.png,extinction,negative,10,2,3
c1expectancy,377,expect_first,c1,10.png,extinction,neutral,7,5,5
c1expectancy,377,expect_first,c1,11.png,positive,extinction,8,8,5
c1expectancy,377,expect_first,c1,3.png,neutral,extinction,6,6,4
c1expectancy,377,expect_first,c1,18.png,positive,extinction,7,4,8
c1expectancy,377,expect_first,c1,4.png,extinction,negative,7,6,3
c1expectancy,377,expect_first,c1,20.png,extinction,neutral,8,4,6
c1expectancy,377,expect_first,c1,14.png,negative,extinction,6,6,8
c1expectancy,377,expect_first,c1,9.png,negative,extinction,6,8,4
c1expectancy,377,expect_first,c1,8.png,extinction,positive,8,3,6
c1expectancy,377,expect_first,c1,1.png,neutral,extinction,8,4,8
c1expectancy,377,expect_first,c1,23.png,positive,extinction,5,5,5
c1expectancy,377,expect_first,c1,21.png,negative,extinction,7,4,7
c1expectancy,377,expect_first,c1,5.png,extinction,negative,8,8,8
