phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,488,eval_first,c1,20.png,negative,extinction,8,6,1
c1expectancy,488,eval_first,c1,24.png,extinction,neutral,2,4,7
c1expectancy,488,eval_first,c1,21.png,negative,extinction,1,4,3
c1expectancy,488,eval_first,c1,7.png,extinction,positive,9,6,0
c1expectancy,488,eval_first,c1,4.png,neutral,extinction,9,5,0
c1expectancy,488,eval_first,c1,23.png,extinction,negative,4,6,5
c1expectancy,488,eval_first,c1,9.png,extinction,positive,9,2,0
c1expectancy,488,eval_first,c1,10.png,extinction,neutral,2,3,3
c1expectancy,488,eval_first,c1,5.png,positive,extinction,9,6,0
c1expectancy,488,eval_first,c1,11.png,neutral,extinction,9,9,0
c1expectancy,488,eval_first,c1,14.png,extinction,neutral,9,9,0
c1expectancy,488,eval_first,c1,17.png,neutral,extinction,4,9,1
c1expectancy,488,eval_first,c1,26.png,negative,extinction,10,1,0
c1expectancy,488,eval_first,c1,3.png,extinction,negative,4,7,0
c1expectancy,488,eval_first,c1,12.png,extinction,positive,1,6,0
c1expectancy,488,eval_first,c1,18.png,positive,extinction,8,9,1
c1expectancy,488,eval_first,c1,8.png,extinction,negative,8,4,0
c1expectancy,488,eval_first,c1,1.png,positive,extinction,10,9,0
