phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,490,eval_first,global,26.png,positive,extinction,4,3,1
globalexpectancy,490,eval_first,global,18.png,neutral,extinction,6,3,1
globalexpectancy,490,eval_first,global,7.png,negative,extinction,1,1,6
globalexpectancy,490,eval_first,global,24.png,neutral,extinction,3,5,3
globalexpectancy,490,eval_first,global,11.png,positive,extinction,7,1,1
globalexpectancy,490,eval_first,global,8.png,positive,extinction,7,1,0
globalexpectancy,490,eval_first,global,14.png,extinction,positive,4,2,2
globalexpectancy,490,eval_first,global,9.png,extinction,neutral,2,6,2
globalexpectancy,490,eval_first,global,4.png,negative,extinction,6,2,1
globalexpectancy,490,eval_first,global,3.png,extinction,negative,7,1,1
globalexpectancy,490,eval_first,global,23.png,negative,extinction,2,4,4
globalexpectancy,490,eval_first,global,5.png,extinction,neutral,4,3,3
globalexpectancy,490,eval_first,global,21.png,extinction,neutral,0,0,10
globalexpectancy,490,eval_first,global,12.png,extinction,negative,9,1,1
globalexpectancy,490,eval_first,global,20.png,neutral,extinction,7,2,1
globalexpectancy,490,eval_first,global,1.png,extinction,positive,4,4,4
globalexpectancy,490,eval_first,global,17.png,extinction,negative,9,1,1
globalexpectancy,490,eval_first,global,10.png,extinction,positive,1,1,7
