phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,422,eval_first,c1,18.png,extinction,positive,2,2,0
c1expectancy,422,eval_first,c1,9.png,positive,extinction,3,4,2
c1expectancy,422,eval_first,c1,8.png,extinction,negative,1,4,2
c1expectancy,422,eval_first,c1,23.png,negative,extinction,6,3,1
c1expectancy,422,eval_first,c1,26.png,neutral,extinction,0,0,0
c1expectancy,422,eval_first,c1,20.png,positive,extinction,0,0,0
c1expectancy,422,eval_first,c1,1.png,negative,extinction,0,7,3
c1expectancy,422,eval_first,c1,12.png,extinction,positive,2,2,6
c1expectancy,422,eval_first,c1,5.png,extinction,neutral,5,3,2
c1expectancy,422,eval_first,c1,24.png,extinction,negative,0,0,0
c1expectancy,422,eval_first,c1,11.png,neutral,extinction,0,0,0
c1expectancy,422,eval_first,c1,21.png,extinction,negative,1,5,4
c1expectancy,422,eval_first,c1,10.png,extinction,neutral,0,0,0
c1expectancy,422,eval_first,c1,4.png,positive,extinction,1,7,2
c1expectancy,422,eval_first,c1,3.png,extinction,positive,1,1,8
c1expectancy,422,eval_first,c1,14.png,extinction,neutral,0,0,0
c1expectancy,422,eval_first,c1,7.png,negative,extinction,2,4,3
c1expectancy,422,eval_first,c1,17.png,neutral,extinction,5,4,1
