phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,599,expect_first,c1,14.png,negative,extinction,10,0,0
c1expectancy,599,expect_first,c1,18.png,extinction,negative,10,0,0
c1expectancy,599,expect_first,c1,9.png,neutral,extinction,0,0,0
c1expectancy,599,expect_first,c1,20.png,positive,extinction,6,4,0
c1expectancy,599,expect_first,c1,24.png,extinction,neutral,1,2,4
c1expectancy,599,expect_first,c1,5.png,extinction,negative,0,0,0
c1expectancy,599,expect_first,c1,8.png,extinction,negative,10,0,0
c1expectancy,599,expect_first,c1,3.png,neutral,extinction,0,0,10
c1expectancy,599,expect_first,c1,26.png,positive,extinction,0,10,0
c1expectancy,599,expect_first,c1,4.png,neutral,extinction,0,4,4
c1expectancy,599,expect_first,c1,11.png,extinction,positive,0,0,1
c1expectancy,599,expect_first,c1,21.png,positive,extinction,0,10,0
c1expectancy,599,expect_first,c1,23.png,extinction,neutral,0,0,0
c1expectancy,599,expect_first,c1,1.png,negative,extinction,10,0,0
c1expectancy,599,expect_first,c1,12.png,extinction,positive,0,10,0
c1expectancy,599,expect_first,c1,7.png,extinction,neutral,0,0,0
c1expectancy,599,expect_first,c1,17.png,negative,extinction,10,0,0
c1expectancy,599,expect_first,c1,10.png,extinction,positive,0,10,0
