phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,370,eval_first,global,3.png,extinction,negative,8,2,2
globalexpectancy,370,eval_first,global,9.png,extinction,neutral,5,2,3
globalexpectancy,370,eval_first,global,17.png,extinction,neutral,4,3,3
globalexpectancy,370,eval_first,global,5.png,neutral,extinction,8,3,1
globalexpectancy,370,eval_first,global,21.png,positive,extinction,2,4,7
globalexpectancy,370,eval_first,global,7.png,neutral,extinction,7,3,3
globalexpectancy,370,eval_first,global,24.png,negative,extinction,3,3,4
globalexpectancy,370,eval_first,global,20.png,negative,extinction,6,3,2
globalexpectancy,370,eval_first,global,4.png,extinction,negative,7,2,2
globalexpectancy,370,eval_first,global,12.png,extinction,positive,6,3,0
globalexpectancy,370,eval_first,global,23.png,extinction,negative,4,3,3
globalexpectancy,370,eval_first,global,18.png,extinction,neutral,8,2,2
globalexpectancy,370,eval_first,global,11.png,extinction,positive,7,2,2
globalexpectancy,370,eval_first,global,14.png,extinction,positive,6,6,2
globalexpectancy,370,eval_first,global,10.png,negative,extinction,7,5,2
globalexpectancy,370,eval_first,global,1.png,neutral,extinction,5,5,7
globalexpectancy,370,eval_first,global,26.png,positive,extinction,3,3,6
globalexpectancy,370,eval_first,global,8.png,positive,extinction,2,7,3
