phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,430,eval_first,global,18.png,extinction,negative,7,5,1
globalexpectancy,430,eval_first,global,8.png,extinction,neutral,2,3,8
globalexpectancy,430,eval_first,global,3.png,extinction,negative,8,6,0
globalexpectancy,430,eval_first,global,20.png,negative,extinction,1,3,7
globalexpectancy,430,eval_first,global,12.png,extinction,negative,7,6,2
globalexpectancy,430,eval_first,global,1.png,extinction,neutral,1,5,4
globalexpectancy,430,eval_first,global,23.png,neutral,extinction,9,0,1
globalexpectancy,430,eval_first,global,26.png,positive,extinction,2,4,4
globalexpectancy,430,eval_first,global,9.png,extinction,positive,8,1,1
globalexpectancy,430,eval_first,global,4.png,extinction,positive,2,3,5
globalexpectancy,430,eval_first,global,24.png,extinction,positive,6,2,2
globalexpectancy,430,eval_first,global,11.png,neutral,extinction,2,7,1
globalexpectancy,430,eval_first,global,5.png,negative,extinction,2,0,8
globalexpectancy,430,eval_first,global,17.png,neutral,extinction,7,1,2
globalexpectancy,430,eval_first,global,21.png,negative,extinction,3,4,3
globalexpectancy,430,eval_first,global,10.png,positive,extinction,7,0,3
globalexpectancy,430,eval_first,global,7.png,positive,extinction,5,5,0
globalexpectancy,430,eval_first,global,14.png,extinction,neutral,2,7,1
