phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,485,expect_first,c1,11.png,extinction,positive,2,9,0
c1expectancy,485,expect_first,c1,17.png,extinction,neutral,0,6,9
c1expectancy,485,expect_first,c1,7.png,extinction,positive,10,0,0
c1expectancy,485,expect_first,c1,23.png,extinction,negative,10,9,0
c1expectancy,485,expect_first,c1,26.png,neutral,extinction,0,5,5
c1expectancy,485,expect_first,c1,20.png,negative,extinction,9,2,0
c1expectancy,485,expect_first,c1,12.png,positive,extinction,0,10,0
c1expectancy,485,expect_first,c1,3.png,positive,extinction,0,10,1
c1expectancy,485,expect_first,c1,14.png,extinction,negative,5,5,0
c1expectancy,485,expect_first,c1,8.png,negative,extinction,8,5,5
c1expectancy,485,expect_first,c1,1.png,neutral,extinction,0,8,6
c1expectancy,485,expect_first,c1,4.png,extinction,negative,10,2,0
c1expectancy,485,expect_first,c1,9.png,negative,extinction,0,10,0
c1expectancy,485,expect_first,c1,5.png,extinction,neutral,5,5,0
c1expectancy,485,expect_first,c1,24.png,extinction,neutral,0,5,5
c1expectancy,485,expect_first,c1,10.png,extinction,positive,0,8,9
c1expectancy,485,expect_first,c1,21.png,neutral,extinction,0,7,9
c1expectancy,485,expect_first,c1,18.png,positive,extinction,0,10,0
