phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,361,expect_first,global,10.png,positive,extinction,0,0,1
globalexpectancy,361,expect_first,global,9.png,neutral,extinction,0,0,10
globalexpectancy,361,expect_first,global,24.png,extinction,neutral,0,0,10
globalexpectancy,361,expect_first,global,18.png,extinction,neutral,0,0,10
globalexpectancy,361,expect_first,global,11.png,neutral,extinction,0,0,10
globalexpectancy,361,expect_first,global,17.png,extinction,positive,0,10,0
globalexpectancy,361,expect_first,global,14.png,extinction,neutral,0,3,9
globalexpectancy,361,expect_first,global,8.png,positive,extinction,10,1,0
globalexpectancy,361,expect_first,global,23.png,neutral,extinction,0,0,0
globalexpectancy,361,expect_first,global,12.png,extinction,positive,0,5,5
globalexpectancy,361,expect_first,global,3.png,extinction,positive,2,9,0
globalexpectancy,361,expect_first,global,1.png,positive,extinction,0,10,0
globalexpectancy,361,expect_first,global,20.png,negative,extinction,3,0,5
globalexpectancy,361,expect_first,global,4.png,extinction,negative,10,0,0
globalexpectancy,361,expect_first,global,26.png,negative,extinction,10,0,0
globalexpectancy,361,expect_first,global,7.png,extinction,negative,10,0,0
globalexpectancy,361,expect_first,global,5.png,negative,extinction,0,2,9
globalexpectancy,361,expect_first,global,21.png,extinction,negative,0,0,10
