phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,378,eval_first,c2,20.png,positive,extinction,0,8,2
c2expectancy,378,eval_first,c2,18.png,negative,extinction,9,0,0
c2expectancy,378,eval_first,c2,14.png,negative,extinction,10,1,1
c2expectancy,378,eval_first,c2,23.png,extinction,neutral,0,1,10
c2expectancy,378,eval_first,c2,1.png,extinction,negative,1,0,1
c2expectancy,378,eval_first,c2,3.png,extinction,negative,5,4,2
c2expectancy,378,eval_first,c2,21.png,positive,extinction,1,9,0
c2expectancy,378,eval_first,c2,5.png,extinction,positive,1,9,0
c2expectancy,378,eval_first,c2,26.png,extinction,positive,0,9,0
c2expectancy,378,eval_first,c2,4.png,extinction,neutral,2,5,5
c2expectancy,378,eval_first,c2,24.png,neutral,extinction,0,2,7
c2expectancy,378,eval_first,c2,12.png,extinction,positive,1,3,5
c2expectancy,378,eval_first,c2,9.png,negative,extinction,1,1,2
c2expectancy,378,eval_first,c2,7.png,extinction,negative,9,1,0
c2expectancy,378,eval_first,c2,11.png,neutral,extinction,0,1,9
c2expectancy,378,eval_first,c2,8.png,extinction,neutral,0,1,1
c2expectancy,378,eval_first,c2,10.png,neutral,extinction,0,0,10
c2expectancy,378,eval_first,c2,17.png,positive,extinction,1,10,0
