phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,411,expect_first,c2,8.png,negative,extinction,6,0,0
c2expectancy,411,expect_first,c2,1.png,extinction,negative,8,1,0
c2expectancy,411,expect_first,c2,24.png,extinction,negative,8,0,2
c2expectancy,411,expect_first,c2,23.png,positive,extinction,0,9,0
c2expectancy,411,expect_first,c2,9.png,extinction,negative,0,2,0
c2expectancy,411,expect_first,c2,20.png,negative,extinction,6,0,0
c2expectancy,411,expect_first,c2,7.png,neutral,extinction,0,0,8
c2expectancy,411,expect_first,c2,12.png,positive,extinction,0,8,0
c2expectancy,411,expect_first,c2,5.png,extinction,neutral,0,0,6
c2expectancy,411,expect_first,c2,14.png,positive,extinction,0,7,0
c2expectancy,411,expect_first,c2,10.png,extinction,positive,2,2,2
c2expectancy,411,expect_first,c2,21.png,extinction,positive,3,0,0
c2expectancy,411,expect_first,c2,17.png,extinction,neutral,0,0,0
c2expectancy,411,expect_first,c2,26.png,extinction,positive,0,10,0
c2expectancy,411,expect_first,c2,11.png,neutral,extinction,0,0,4
c2expectancy,411,expect_first,c2,18.png,extinction,neutral,0,0,0
c2expectancy,411,expect_first,c2,3.png,negative,extinction,6,1,0
c2expectancy,411,expect_first,c2,4.png,neutral,extinction,0,0,6
