phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,469,expect_first,global,4.png,extinction,positive,14
globalratings,469,expect_first,global,26.png,neutral,extinction,4
globalratings,469,expect_first,global,12.png,extinction,positive,6
globalratings,469,expect_first,global,20.png,extinction,neutral,16
globalratings,469,expect_first,global,17.png,negative,extinction,3
globalratings,469,expect_first,global,3.png,extinction,negative,6
globalratings,469,expect_first,global,5.png,neutral,extinction,12
globalratings,469,expect_first,global,10.png,neutral,extinction,14
globalratings,469,expect_first,global,1.png,negative,extinction,9
globalratings,469,expect_first,global,14.png,positive,extinction,5
globalratings,469,expect_first,global,18.png,extinction,negative,12
globalratings,469,expect_first,global,23.png,extinction,neutral,5
globalratings,469,expect_first,global,11.png,negative,extinction,10
globalratings,469,expect_first,global,21.png,extinction,negative,15
globalratings,469,expect_first,global,8.png,extinction,positive,2
globalratings,469,expect_first,global,24.png,positive,extinction,1
globalratings,469,expect_first,global,7.png,positive,extinction,15
globalratings,469,expect_first,global,9.png,extinction,neutral,7
