phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,360,eval_first,c2,8.png,negative,extinction,2,3,1
c2expectancy,360,eval_first,c2,11.png,positive,extinction,5,4,4
c2expectancy,360,eval_first,c2,14.png,neutral,extinction,8,8,8
c2expectancy,360,eval_first,c2,3.png,positive,extinction,6,3,3
c2expectancy,360,eval_first,c2,24.png,neutral,extinction,4,5,5
c2expectancy,360,eval_first,c2,12.png,extinction,positive,5,6,7
c2expectancy,360,eval_first,c2,20.png,negative,extinction,7,6,5
c2expectancy,360,eval_first,c2,7.png,extinction,negative,5,6,6
c2expectancy,360,eval_first,c2,23.png,negative,extinction,5,4,4
c2expectancy,360,eval_first,c2,5.png,extinction,neutral,5,4,6
c2expectancy,360,eval_first,c2,9.png,extinction,neutral,6,5,7
c2expectancy,360,eval_first,c2,4.png,extinction,negative,5,4,3
c2expectancy,360,eval_first,c2,10.png,positive,extinction,5,6,4
c2expectancy,360,eval_first,c2,21.png,extinction,negative,5,4,4
c2expectancy,360,eval_first,c2,26.png,extinction,positive,4,3,2
c2expectancy,360,eval_first,c2,18.png,extinction,positive,4,6,5
c2expectancy,360,eval_first,c2,1.png,extinction,neutral,5,4,5
c2expectancy,360,eval_first,c2,17.png,neutral,extinction,5,7,6
