phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,602,expect_first,global,17.png,extinction,positive,6
globalratings,602,expect_first,global,1.png,neutral,extinction,0
globalratings,602,expect_first,global,23.png,extinction,positive,9
globalratings,602,expect_first,global,20.png,neutral,extinction,4
globalratings,602,expect_first,global,26.png,extinction,neutral,18
globalratings,602,expect_first,global,21.png,extinction,negative,0
globalratings,602,expect_first,global,11.png,positive,extinction,18
globalratings,602,expect_first,global,14.png,negative,extinction,14
globalratings,602,expect_first,global,18.png,positive,extinction,0
globalratings,602,expect_first,global,5.png,extinction,neutral,11
globalratings,602,expect_first,global,10.png,negative,extinction,14
globalratings,602,expect_first,global,8.png,extinction,positive,4
globalratings,602,expect_first,global,7.png,positive,extinction,13
globalratings,602,expect_first,global,12.png,extinction,neutral,8
globalratings,602,expect_first,global,24.png,extinction,negative,3
globalratings,602,expect_first,global,3.png,negative,extinction,18
globalratings,602,expect_first,global,4.png,neutral,extinction,10
globalratings,602,expect_first,global,9.png,extinction,negative,0
