phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,507,expect_first,c2,9.png,negative,extinction,10,0,0
c2expectancy,507,expect_first,c2,11.png,neutral,extinction,0,0,10
c2expectancy,507,expect_first,c2,23.png,negative,extinction,10,0,1
c2expectancy,507,expect_first,c2,20.png,extinction,positive,0,10,0
c2expectancy,507,expect_first,c2,24.png,extinction,neutral,0,0,0
c2expectancy,507,expect_first,c2,1.png,extinction,negative,5,1,5
c2expectancy,507,expect_first,c2,17.png,extinction,neutral,0,1,9
c2expectancy,507,expect_first,c2,18.png,extinction,negative,10,1,0
c2expectancy,507,expect_first,c2,26.png,extinction,neutral,1,5,0
c2expectancy,507,expect_first,c2,7.png,extinction,positive,0,10,0
c2expectancy,507,expect_first,c2,3.png,neutral,extinction,0,8,1
c2expectancy,507,expect_first,c2,10.png,negative,extinction,7,5,0
c2expectancy,507,expect_first,c2,4.png,positive,extinction,0,10,1
c2expectancy,507,expect_first,c2,12.png,positive,extinction,0,10,0
c2expectancy,507,expect_first,c2,14.png,extinction,negative,8,5,0
c2expectancy,507,expect_first,c2,21.png,extinction,positive,0,10,2
c2expectancy,507,expect_first,c2,8.png,positive,extinction,7,3,1
c2expectancy,507,expect_first,c2,5.png,neutral,extinction,6,7,0
