phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,631,eval_first,c2,7.png,negative,extinction,5,5,0
c2expectancy,631,eval_first,c2,9.png,extinction,neutral,0,0,0
c2expectancy,631,eval_first,c2,10.png,extinction,negative,0,0,0
c2expectancy,631,eval_first,c2,26.png,extinction,neutral,0,0,0
c2expectancy,631,eval_first,c2,17.png,extinction,positive,0,1,10
c2expectancy,631,eval_first,c2,3.png,positive,extinction,10,0,2
c2expectancy,631,eval_first,c2,11.png,extinction,neutral,0,4,4
c2expectancy,631,eval_first,c2,23.png,positive,extinction,10,5,5
c2expectancy,631,eval_first,c2,20.png,extinction,positive,0,0,1
c2expectancy,631,eval_first,c2,8.png,positive,extinction,0,8,1
c2expectancy,631,eval_first,c2,5.png,negative,extinction,1,2,0
c2expectancy,631,eval_first,c2,21.png,extinction,negative,7,4,4
c2expectancy,631,eval_first,c2,1.png,neutral,extinction,4,2,1
c2expectancy,631,eval_first,c2,4.png,extinction,positive,4,6,7
c2expectancy,631,eval_first,c2,14.png,neutral,extinction,8,5,4
c2expectancy,631,eval_first,c2,18.png,extinction,negative,5,5,5
c2expectancy,631,eval_first,c2,12.png,negative,extinction,7,3,0
c2expectancy,631,eval_first,c2,24.png,neutral,extinction,0,0,10
