phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,466,eval_first,global,1.png,negative,extinction,7,0,0
globalexpectancy,466,eval_first,global,24.png,neutral,extinction,0,0,0
globalexpectancy,466,eval_first,global,3.png,extinction,negative,0,5,0
globalexpectancy,466,eval_first,global,12.png,extinction,negative,6,0,0
globalexpectancy,466,eval_first,global,11.png,positive,extinction,6,6,0
globalexpectancy,466,eval_first,global,7.png,positive,extinction,6,3,0
globalexpectancy,466,eval_first,global,23.png,extinction,neutral,6,4,2
globalexpectancy,466,eval_first,global,5.png,extinction,positive,7,6,2
globalexpectancy,466,eval_first,global,4.png,negative,extinction,6,5,3
globalexpectancy,466,eval_first,global,17.png,extinction,neutral,0,6,1
globalexpectancy,466,eval_first,global,18.png,neutral,extinction,6,3,3
globalexpectancy,466,eval_first,global,21.png,extinction,positive,1,1,0
globalexpectancy,466,eval_first,global,14.png,extinction,negative,6,6,0
globalexpectancy,466,eval_first,global,10.png,negative,extinction,5,3,0
globalexpectancy,466,eval_first,global,8.png,extinction,positive,5,2,0
globalexpectancy,466,eval_first,global,9.png,positive,extinction,5,4,1
globalexpectancy,466,eval_first,global,20.png,extinction,neutral,1,5,1
globalexpectancy,466,eval_first,global,26.png,neutral,extinction,6,4,3
