phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,595,expect_first,global,12.png,extinction,negative,4,7,1
globalexpectancy,595,expect_first,global,10.png,neutral,extinction,8,4,0
globalexpectancy,595,expect_first,global,21.png,extinction,neutral,2,6,8
globalexpectancy,595,expect_first,global,7.png,neutral,extinction,2,4,7
globalexpectancy,595,expect_first,global,26.png,extinction,positive,10,8,0
globalexpectancy,595,expect_first,global,9.png,positive,extinction,0,5,1
globalexpectancy,595,expect_first,global,24.png,neutral,extinction,9,5,9
globalexpectancy,595,expect_first,global,4.png,extinction,neutral,9,8,0
globalexpectancy,595,expect_first,global,18.png,extinction,positive,1,9,0
globalexpectancy,595,expect_first,global,1.png,extinction,neutral,0,0,0
globalexpectancy,595,expect_first,global,8.png,negative,extinction,4,6,2
globalexpectancy,595,expect_first,global,20.png,extinction,positive,7,6,9
globalexpectancy,595,expect_first,global,5.png,positive,extinction,10,9,3
globalexpectancy,595,expect_first,global,23.png,positive,extinction,4,7,3
globalexpectancy,595,expect_first,global,3.png,extinction,negative,3,1,8
globalexpectancy,595,expect_first,global,11.png,negative,extinction,0,0,10
globalexpectancy,595,expect_first,global,14.png,extinction,negative,6,4,6
globalexpectancy,595,expect_first,global,17.png,negative,extinction,2,4,4
