phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,548,eval_first,c1,11.png,neutral,extinction,0,1,10
c1expectancy,548,eval_first,c1,8.png,extinction,negative,10,0,0
c1expectancy,548,eval_first,c1,23.png,extinction,positive,5,8,0
c1expectancy,548,eval_first,c1,3.png,extinction,neutral,1,0,9
c1expectancy,548,eval_first,c1,4.png,extinction,neutral,1,2,9
c1expectancy,548,eval_first,c1,18.png,negative,extinction,10,0,0
c1expectancy,548,eval_first,c1,9.png,extinction,positive,0,10,2
c1expectancy,548,eval_first,c1,7.png,neutral,extinction,1,0,10
c1expectancy,548,eval_first,c1,10.png,negative,extinction,9,2,0
c1expectancy,548,eval_first,c1,24.png,extinction,positive,0,8,1
c1expectancy,548,eval_first,c1,17.png,neutral,extinction,1,2,8
c1expectancy,548,eval_first,c1,26.png,extinction,negative,5,1,2
c1expectancy,548,eval_first,c1,14.png,extinction,negative,9,3,1
c1expectancy,548,eval_first,c1,21.png,positive,extinction,0,10,0
c1expectancy,548,eval_first,c1,20.png,extinction,neutral,0,0,10
c1expectancy,548,eval_first,c1,5.png,positive,extinction,0,10,0
c1expectancy,548,eval_first,c1,12.png,negative,extinction,10,0,0
c1expectancy,548,eval_first,c1,1.png,positive,extinction,0,10,0
