phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,621,expect_first,c2,3.png,extinction,negative,0,8,7
c2expectancy,621,expect_first,c2,24.png,extinction,positive,1,0,9
c2expectancy,621,expect_first,c2,26.png,extinction,positive,1,2,1
c2expectancy,621,expect_first,c2,23.png,extinction,neutral,3,3,1
c2expectancy,621,expect_first,c2,18.png,neutral,extinction,3,8,5
c2expectancy,621,expect_first,c2,14.png,neutral,extinction,8,5,0
c2expectancy,621,expect_first,c2,9.png,neutral,extinction,0,7,0
c2expectancy,621,expect_first,c2,17.png,positive,extinction,7,7,3
c2expectancy,621,expect_first,c2,8.png,positive,extinction,3,0,0
c2expectancy,621,expect_first,c2,7.png,negative,extinction,1,0,0
c2expectancy,621,expect_first,c2,1.png,positive,extinction,0,8,0
c2expectancy,621,expect_first,c2,10.png,negative,extinction,7,0,2
c2expectancy,621,expect_first,c2,5.png,negative,extinction,7,1,1
c2expectancy,621,expect_first,c2,20.png,extinction,neutral,8,8,0
c2expectancy,621,expect_first,c2,11.png,extinction,negative,1,1,0
c2expectancy,621,expect_first,c2,12.png,extinction,positive,2,9,0
c2expectancy,621,expect_first,c2,4.png,extinction,negative,7,7,0
c2expectancy,621,expect_first,c2,21.png,extinction,neutral,0,1,0
