phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,439,expect_first,global,4.png,extinction,neutral,0,0,10
globalexpectancy,439,expect_first,global,12.png,extinction,positive,8,1,1
globalexpectancy,439,expect_first,global,14.png,extinction,negative,10,0,0
globalexpectancy,439,expect_first,global,26.png,extinction,positive,0,10,0
globalexpectancy,439,expect_first,global,3.png,extinction,neutral,6,3,1
globalexpectancy,439,expect_first,global,18.png,extinction,negative,10,0,0
globalexpectancy,439,expect_first,global,5.png,neutral,extinction,5,3,0
globalexpectancy,439,expect_first,global,17.png,positive,extinction,7,1,2
globalexpectancy,439,expect_first,global,7.png,extinction,positive,0,10,0
globalexpectancy,439,expect_first,global,11.png,extinction,neutral,0,0,0
globalexpectancy,439,expect_first,global,10.png,extinction,negative,9,1,0
globalexpectancy,439,expect_first,global,9.png,negative,extinction,3,1,1
globalexpectancy,439,expect_first,global,1.png,positive,extinction,0,10,0
globalexpectancy,439,expect_first,global,21.png,neutral,extinction,3,3,3
globalexpectancy,439,expect_first,global,24.png,neutral,extinction,0,0,0
globalexpectancy,439,expect_first,global,8.png,negative,extinction,1,1,1
globalexpectancy,439,expect_first,global,23.png,positive,extinction,2,3,1
globalexpectancy,439,expect_first,global,20.png,negative,extinction,0,0,0
