phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,453,expect_first,c2,5.png,negative,extinction,0,0,0
c2expectancy,453,expect_first,c2,10.png,negative,extinction,0,0,0
c2expectancy,453,expect_first,c2,20.png,extinction,positive,0,10,0
c2expectancy,453,expect_first,c2,17.png,extinction,positive,0,10,0
c2expectancy,453,expect_first,c2,4.png,negative,extinction,2,2,2
c2expectancy,453,expect_first,c2,3.png,positive,extinction,2,2,2
c2expectancy,453,expect_first,c2,11.png,positive,extinction,0,10,0
c2expectancy,453,expect_first,c2,24.png,extinction,negative,10,0,0
c2expectancy,453,expect_first,c2,12.png,extinction,negative,10,0,0
c2expectancy,453,expect_first,c2,14.png,extinction,positive,5,5,5
c2expectancy,453,expect_first,c2,8.png,extinction,neutral,0,0,10
c2expectancy,453,expect_first,c2,26.png,extinction,negative,10,0,0
c2expectancy,453,expect_first,c2,18.png,extinction,neutral,3,3,3
c2expectancy,453,expect_first,c2,7.png,neutral,extinction,2,6,5
c2expectancy,453,expect_first,c2,23.png,extinction,neutral,0,0,8
c2expectancy,453,expect_first,c2,1.png,neutral,extinction,2,7,2
c2expectancy,453,expect_first,c2,21.png,positive,extinction,0,0,0
c2expectancy,453,expect_first,c2,9.png,neutral,extinction,0,0,0
