phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,475,expect_first,global,8.png,positive,extinction,1
globalratings,475,expect_first,global,24.png,extinction,positive,1
globalratings,475,expect_first,global,23.png,extinction,negative,14
globalratings,475,expect_first,global,7.png,extinction,positive,11
globalratings,475,expect_first,global,5.png,extinction,positive,6
globalratings,475,expect_first,global,21.png,negative,extinction,0
globalratings,475,expect_first,global,14.png,extinction,neutral,3
globalratings,475,expect_first,global,20.png,positive,extinction,13
globalratings,475,expect_first,global,3.png,neutral,extinction,0
globalratings,475,expect_first,global,9.png,negative,extinction,4
globalratings,475,expect_first,global,26.png,extinction,neutral,2
globalratings,475,expect_first,global,18.png,extinction,neutral,13
globalratings,475,expect_first,global,10.png,neutral,extinction,3
globalratings,475,expect_first,global,17.png,negative,extinction,0
globalratings,475,expect_first,global,12.png,extinction,negative,15
globalratings,475,expect_first,global,1.png,positive,extinction,14
globalratings,475,expect_first,global,11.png,neutral,extinction,13
globalratings,475,expect_first,global,4.png,extinction,negative,5
