phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,535,expect_first,global,26.png,negative,extinction,7,0,0
globalexpectancy,535,expect_first,global,21.png,negative,extinction,7,0,0
globalexpectancy,535,expect_first,global,8.png,extinction,negative,10,0,0
globalexpectancy,535,expect_first,global,1.png,positive,extinction,0,0,5
globalexpectancy,535,expect_first,global,24.png,extinction,neutral,0,0,0
globalexpectancy,535,expect_first,global,12.png,neutral,extinction,0,0,10
globalexpectancy,535,expect_first,global,10.png,extinction,positive,10,0,0
globalexpectancy,535,expect_first,global,11.png,extinction,neutral,0,0,8
globalexpectancy,535,expect_first,global,20.png,extinction,positive,0,10,0
globalexpectancy,535,expect_first,global,18.png,neutral,extinction,0,0,0
globalexpectancy,535,expect_first,global,4.png,extinction,negative,1,2,2
globalexpectancy,535,expect_first,global,17.png,positive,extinction,0,9,0
globalexpectancy,535,expect_first,global,5.png,neutral,extinction,0,0,0
globalexpectancy,535,expect_first,global,7.png,extinction,negative,0,0,0
globalexpectancy,535,expect_first,global,3.png,negative,extinction,10,0,0
globalexpectancy,535,expect_first,global,23.png,extinction,neutral,0,10,10
globalexpectancy,535,expect_first,global,9.png,extinction,positive,0,0,5
globalexpectancy,535,expect_first,global,14.png,positive,extinction,4,9,0
