phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,502,eval_first,global,18.png,extinction,positive,5
globalratings,502,eval_first,global,1.png,positive,extinction,14
globalratings,502,eval_first,global,7.png,positive,extinction,18
globalratings,502,eval_first,global,12.png,extinction,negative,18
globalratings,502,eval_first,global,4.png,negative,extinction,18
globalratings,502,eval_first,global,23.png,negative,extinction,18
globalratings,502,eval_first,global,14.png,extinction,neutral,15
globalratings,502,eval_first,global,3.png,extinction,positive,15
globalratings,502,eval_first,global,8.png,extinction,positive,17
globalratings,502,eval_first,global,20.png,neutral,extinction,18
globalratings,502,eval_first,global,10.png,negative,extinction,18
globalratings,502,eval_first,global,9.png,neutral,extinction,12
globalratings,502,eval_first,global,24.png,extinction,negative,17
globalratings,502,eval_first,global,21.png,extinction,neutral,17
globalratings,502,eval_first,global,17.png,extinction,neutral,18
globalratings,502,eval_first,global,11.png,extinction,negative,3
globalratings,502,eval_first,global,26.png,neutral,extinction,15
globalratings,502,eval_first,global,5.png,positive,extinction,18
