phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,579,expect_first,c2,12.png,negative,extinction,9,1,1
c2expectancy,579,expect_first,c2,10.png,extinction,negative,1,4,2
c2expectancy,579,expect_first,c2,9.png,extinction,negative,9,5,1
c2expectancy,579,expect_first,c2,14.png,neutral,extinction,0,0,10
c2expectancy,579,expect_first,c2,18.png,neutral,extinction,0,0,10
c2expectancy,579,expect_first,c2,1.png,positive,extinction,0,0,0
c2expectancy,579,expect_first,c2,5.png,positive,extinction,1,1,5
c2expectancy,579,expect_first,c2,20.png,extinction,neutral,0,0,0
c2expectancy,579,expect_first,c2,23.png,negative,extinction,10,2,2
c2expectancy,579,expect_first,c2,24.png,negative,extinction,0,0,0
c2expectancy,579,expect_first,c2,26.png,extinction,positive,0,10,0
c2expectancy,579,expect_first,c2,11.png,extinction,neutral,0,0,0
c2expectancy,579,expect_first,c2,3.png,extinction,negative,2,3,1
c2expectancy,579,expect_first,c2,21.png,extinction,neutral,1,1,9
c2expectancy,579,expect_first,c2,8.png,extinction,positive,2,0,1
c2expectancy,579,expect_first,c2,17.png,positive,extinction,0,0,0
c2expectancy,579,expect_first,c2,7.png,neutral,extinction,4,4,3
c2expectancy,579,expect_first,c2,4.png,extinction,positive,2,1,3
