phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,552,eval_first,c2,26.png,neutral,extinction,9,3,10
c2expectancy,552,eval_first,c2,21.png,neutral,extinction,1,3,9
c2expectancy,552,eval_first,c2,12.png,negative,extinction,2,0,4
c2expectancy,552,eval_first,c2,1.png,neutral,extinction,0,0,10
c2expectancy,552,eval_first,c2,20.png,extinction,neutral,5,3,2
c2expectancy,552,eval_first,c2,17.png,positive,extinction,5,7,3
c2expectancy,552,eval_first,c2,8.png,extinction,positive,7,3,5
c2expectancy,552,eval_first,c2,18.png,extinction,negative,8,3,4
c2expectancy,552,eval_first,c2,14.png,extinction,positive,7,2,1
c2expectancy,552,eval_first,c2,23.png,extinction,negative,4,7,1
c2expectancy,552,eval_first,c2,24.png,extinction,negative,2,8,5
c2expectancy,552,eval_first,c2,7.png,negative,extinction,3,0,7
c2expectancy,552,eval_first,c2,10.png,negative,extinction,8,4,5
c2expectancy,552,eval_first,c2,9.png,positive,extinction,5,2,6
c2expectancy,552,eval_first,c2,4.png,extinction,neutral,7,3,5
c2expectancy,552,eval_first,c2,11.png,extinction,neutral,7,2,0
c2expectancy,552,eval_first,c2,5.png,positive,extinction,7,5,9
c2expectancy,552,eval_first,c2,3.png,extinction,positive,4,6,3
