phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,423,expect_first,c2,7.png,extinction,neutral,0,0,10
c2expectancy,423,expect_first,c2,11.png,neutral,extinction,0,0,0
c2expectancy,423,expect_first,c2,17.png,positive,extinction,5,10,2
c2expectancy,423,expect_first,c2,24.png,negative,extinction,8,1,9
c2expectancy,423,expect_first,c2,21.png,extinction,negative,8,9,6
c2expectancy,423,expect_first,c2,9.png,negative,extinction,10,6,4
c2expectancy,423,expect_first,c2,23.png,extinction,negative,9,9,5
c2expectancy,423,expect_first,c2,10.png,extinction,positive,4,10,4
c2expectancy,423,expect_first,c2,12.png,neutral,extinction,4,7,9
c2expectancy,423,expect_first,c2,3.png,neutral,extinction,6,7,9
c2expectancy,423,expect_first,c2,4.png,positive,extinction,6,9,3
c2expectancy,423,expect_first,c2,1.png,extinction,neutral,3,8,2
c2expectancy,423,expect_first,c2,5.png,negative,extinction,10,8,5
c2expectancy,423,expect_first,c2,18.png,extinction,positive,6,10,3
c2expectancy,423,expect_first,c2,8.png,extinction,negative,7,6,3
c2expectancy,423,expect_first,c2,20.png,extinction,neutral,8,7,6
c2expectancy,423,expect_first,c2,26.png,extinction,positive,7,9,4
c2expectancy,423,expect_first,c2,14.png,positive,extinction,6,10,3
