phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c1expectancy,470,eval_first,c1,20.png,extinction,positive,7,4,3
c1expectancy,470,eval_first,c1,10.png,negative,extinction,8,7,2
c1expectancy,470,eval_first,c1,21.png,extinction,positive,9,6,1
c1expectancy,470,eval_first,c1,24.png,positive,extinction,5,3,3
c1expectancy,470,eval_first,c1,1.png,extinction,neutral,3,4,2
c1expectancy,470,eval_first,c1,4.png,neutral,extinction,4,2,3
c1expectancy,470,eval_first,c1,9.png,extinction,negative,10,7,2
c1expectancy,470,eval_first,c1,8.png,extinction,negative,4,4,2
c1expectancy,470,eval_first,c1,7.png,positive,extinction,9,5,2
c1expectancy,470,eval_first,c1,12.png,extinction,neutral,9,7,1
c1expectancy,470,eval_first,c1,17.png,neutral,extinction,8,3,3
c1expectancy,470,eval_first,c1,3.png,negative,extinction,8,4,3
c1expectancy,470,eval_first,c1,5.png,neutral,extinction,8,5,4
c1expectancy,470,eval_first,c1,23.png,extinction,positive,2,3,2
c1expectancy,470,eval_first,c1,11.png,negative,extinction,9,6,1
c1expectancy,470,eval_first,c1,14.png,positive,extinction,8,5,2
c1expectancy,470,eval_first,c1,18.png,extinction,neutral,8,3,2
c1expectancy,470,eval_first,c1,26.png,extinction,negative,10,4,4
