phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,442,eval_first,global,17.png,extinction,negative,8,0,0
globalexpectancy,442,eval_first,global,14.png,negative,extinction,5,0,0
globalexpectancy,442,eval_first,global,24.png,extinction,neutral,0,0,5
globalexpectancy,442,eval_first,global,20.png,extinction,positive,0,5,0
globalexpectancy,442,eval_first,global,4.png,extinction,neutral,0,0,5
globalexpectancy,442,eval_first,global,18.png,positive,extinction,0,5,0
globalexpectancy,442,eval_first,global,3.png,extinction,negative,5,0,0
globalexpectancy,442,eval_first,global,23.png,negative,extinction,7,0,0
globalexpectancy,442,eval_first,global,21.png,positive,extinction,0,8,0
globalexpectancy,442,eval_first,global,9.png,neutral,extinction,0,0,7
globalexpectancy,442,eval_first,global,5.png,extinction,positive,0,5,0
globalexpectancy,442,eval_first,global,8.png,extinction,neutral,0,0,6
globalexpectancy,442,eval_first,global,11.png,positive,extinction,0,7,0
globalexpectancy,442,eval_first,global,7.png,neutral,extinction,0,0,6
globalexpectancy,442,eval_first,global,26.png,extinction,positive,0,7,0
globalexpectancy,442,eval_first,global,10.png,negative,extinction,8,0,0
globalexpectancy,442,eval_first,global,12.png,neutral,extinction,0,7,7
globalexpectancy,442,eval_first,global,1.png,extinction,negative,6,0,0
