phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,420,eval_first,c2,26.png,positive,extinction,0,10,1
c2expectancy,420,eval_first,c2,11.png,extinction,negative,0,0,9
c2expectancy,420,eval_first,c2,20.png,positive,extinction,5,2,7
c2expectancy,420,eval_first,c2,5.png,extinction,positive,3,2,8
c2expectancy,420,eval_first,c2,24.png,extinction,negative,8,4,1
c2expectancy,420,eval_first,c2,8.png,extinction,neutral,8,2,0
c2expectancy,420,eval_first,c2,1.png,neutral,extinction,0,5,9
c2expectancy,420,eval_first,c2,23.png,extinction,neutral,2,5,8
c2expectancy,420,eval_first,c2,12.png,neutral,extinction,7,1,7
c2expectancy,420,eval_first,c2,18.png,neutral,extinction,5,4,9
c2expectancy,420,eval_first,c2,14.png,negative,extinction,2,8,4
c2expectancy,420,eval_first,c2,17.png,positive,extinction,4,8,8
c2expectancy,420,eval_first,c2,10.png,extinction,positive,8,5,2
c2expectancy,420,eval_first,c2,9.png,extinction,neutral,5,3,1
c2expectancy,420,eval_first,c2,21.png,extinction,positive,1,7,6
c2expectancy,420,eval_first,c2,4.png,extinction,negative,2,8,4
c2expectancy,420,eval_first,c2,3.png,negative,extinction,6,8,1
c2expectancy,420,eval_first,c2,7.png,negative,extinction,1,9,6
