phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,456,eval_first,c2,4.png,positive,extinction,4,6,0
c2expectancy,456,eval_first,c2,7.png,positive,extinction,2,3,5
c2expectancy,456,eval_first,c2,3.png,negative,extinction,1,4,0
c2expectancy,456,eval_first,c2,9.png,neutral,extinction,0,6,1
c2expectancy,456,eval_first,c2,8.png,extinction,positive,1,1,1
c2expectancy,456,eval_first,c2,18.png,negative,extinction,0,7,0
c2expectancy,456,eval_first,c2,24.png,negative,extinction,0,0,6
c2expectancy,456,eval_first,c2,10.png,extinction,positive,0,6,3
c2expectancy,456,eval_first,c2,23.png,neutral,extinction,0,5,5
c2expectancy,456,eval_first,c2,26.png,extinction,neutral,1,1,3
c2expectancy,456,eval_first,c2,12.png,extinction,negative,0,4,0
c2expectancy,456,eval_first,c2,20.png,extinction,neutral,10,10,0
c2expectancy,456,eval_first,c2,17.png,extinction,neutral,0,6,1
c2expectancy,456,eval_first,c2,21.png,neutral,extinction,0,3,8
c2expectancy,456,eval_first,c2,11.png,extinction,positive,0,8,0
c2expectancy,456,eval_first,c2,5.png,extinction,negative,1,4,0
c2expectancy,456,eval_first,c2,1.png,extinction,negative,2,5,1
c2expectancy,456,eval_first,c2,14.png,positive,extinction,2,3,1
