phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,379,expect_first,global,5.png,negative,extinction,0,0,0
globalexpectancy,379,expect_first,global,24.png,extinction,positive,0,8,0
globalexpectancy,379,expect_first,global,1.png,negative,extinction,0,0,0
globalexpectancy,379,expect_first,global,26.png,extinction,neutral,0,0,10
globalexpectancy,379,expect_first,global,7.png,extinction,neutral,0,8,8
globalexpectancy,379,expect_first,global,14.png,positive,extinction,10,10,0
globalexpectancy,379,expect_first,global,21.png,extinction,negative,0,0,0
globalexpectancy,379,expect_first,global,9.png,extinction,positive,5,5,0
globalexpectancy,379,expect_first,global,17.png,negative,extinction,0,8,1
globalexpectancy,379,expect_first,global,10.png,neutral,extinction,0,8,2
globalexpectancy,379,expect_first,global,23.png,extinction,neutral,0,10,0
globalexpectancy,379,expect_first,global,8.png,positive,extinction,3,9,7
globalexpectancy,379,expect_first,global,4.png,extinction,negative,6,7,3
globalexpectancy,379,expect_first,global,3.png,neutral,extinction,8,4,0
globalexpectancy,379,expect_first,global,18.png,positive,extinction,0,10,0
globalexpectancy,379,expect_first,global,20.png,extinction,negative,9,1,0
globalexpectancy,379,expect_first,global,12.png,neutral,extinction,0,0,0
globalexpectancy,379,expect_first,global,11.png,extinction,positive,0,7,0
