phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,450,eval_first,c2,9.png,negative,extinction,8,0,0
c2expectancy,450,eval_first,c2,14.png,positive,extinction,0,0,0
c2expectancy,450,eval_first,c2,11.png,positive,extinction,0,1,0
c2expectancy,450,eval_first,c2,1.png,extinction,positive,0,0,0
c2expectancy,450,eval_first,c2,21.png,neutral,extinction,4,0,0
c2expectancy,450,eval_first,c2,3.png,extinction,positive,2,2,0
c2expectancy,450,eval_first,c2,26.png,negative,extinction,5,3,3
c2expectancy,450,eval_first,c2,7.png,neutral,extinction,0,0,0
c2expectancy,450,eval_first,c2,23.png,extinction,negative,0,0,0
c2expectancy,450,eval_first,c2,17.png,extinction,positive,4,4,1
c2expectancy,450,eval_first,c2,18.png,neutral,extinction,0,0,0
c2expectancy,450,eval_first,c2,12.png,extinction,neutral,0,0,0
c2expectancy,450,eval_first,c2,4.png,extinction,negative,0,0,0
c2expectancy,450,eval_first,c2,24.png,positive,extinction,3,0,0
c2expectancy,450,eval_first,c2,8.png,extinction,negative,0,0,0
c2expectancy,450,eval_first,c2,5.png,extinction,neutral,0,0,0
c2expectancy,450,eval_first,c2,20.png,negative,extinction,0,0,0
c2expectancy,450,eval_first,c2,10.png,extinction,neutral,0,0,0
