phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,522,eval_first,c2,21.png,neutral,extinction,0,0,10
c2expectancy,522,eval_first,c2,11.png,extinction,negative,10,1,0
c2expectancy,522,eval_first,c2,5.png,positive,extinction,2,7,0
c2expectancy,522,eval_first,c2,4.png,extinction,neutral,0,0,5
c2expectancy,522,eval_first,c2,12.png,extinction,positive,2,8,0
c2expectancy,522,eval_first,c2,20.png,neutral,extinction,0,0,6
c2expectancy,522,eval_first,c2,3.png,extinction,negative,2,2,3
c2expectancy,522,eval_first,c2,17.png,extinction,positive,1,6,0
c2expectancy,522,eval_first,c2,10.png,positive,extinction,1,3,3
c2expectancy,522,eval_first,c2,8.png,extinction,neutral,0,0,6
c2expectancy,522,eval_first,c2,23.png,neutral,extinction,0,0,7
c2expectancy,522,eval_first,c2,7.png,negative,extinction,0,0,0
c2expectancy,522,eval_first,c2,9.png,extinction,positive,0,7,0
c2expectancy,522,eval_first,c2,14.png,extinction,neutral,0,0,8
c2expectancy,522,eval_first,c2,1.png,extinction,negative,0,0,0
c2expectancy,522,eval_first,c2,26.png,negative,extinction,10,0,0
c2expectancy,522,eval_first,c2,24.png,positive,extinction,0,8,0
c2expectancy,522,eval_first,c2,18.png,negative,extinction,10,0,0
