phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,505,expect_first,global,5.png,neutral,extinction,17
globalratings,505,expect_first,global,17.png,extinction,negative,16
globalratings,505,expect_first,global,21.png,extinction,neutral,0
globalratings,505,expect_first,global,23.png,extinction,positive,5
globalratings,505,expect_first,global,9.png,extinction,positive,13
globalratings,505,expect_first,global,18.png,positive,extinction,0
globalratings,505,expect_first,global,10.png,negative,extinction,7
globalratings,505,expect_first,global,4.png,neutral,extinction,14
globalratings,505,expect_first,global,7.png,negative,extinction,16
globalratings,505,expect_first,global,3.png,extinction,negative,6
globalratings,505,expect_first,global,14.png,extinction,negative,14
globalratings,505,expect_first,global,1.png,extinction,neutral,1
globalratings,505,expect_first,global,24.png,positive,extinction,15
globalratings,505,expect_first,global,11.png,neutral,extinction,15
globalratings,505,expect_first,global,12.png,negative,extinction,11
globalratings,505,expect_first,global,8.png,extinction,neutral,5
globalratings,505,expect_first,global,20.png,extinction,positive,0
globalratings,505,expect_first,global,26.png,positive,extinction,18
