phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,381,expect_first,c2,1.png,extinction,negative,10,0,0
c2expectancy,381,expect_first,c2,18.png,negative,extinction,7,0,3
c2expectancy,381,expect_first,c2,24.png,extinction,positive,0,10,0
c2expectancy,381,expect_first,c2,26.png,extinction,negative,10,0,0
c2expectancy,381,expect_first,c2,7.png,extinction,positive,2,2,2
c2expectancy,381,expect_first,c2,11.png,extinction,neutral,0,0,10
c2expectancy,381,expect_first,c2,9.png,negative,extinction,10,0,0
c2expectancy,381,expect_first,c2,10.png,positive,extinction,1,1,5
c2expectancy,381,expect_first,c2,8.png,extinction,neutral,1,1,8
c2expectancy,381,expect_first,c2,17.png,neutral,extinction,0,0,10
c2expectancy,381,expect_first,c2,12.png,neutral,extinction,0,0,10
c2expectancy,381,expect_first,c2,23.png,negative,extinction,1,1,1
c2expectancy,381,expect_first,c2,3.png,neutral,extinction,2,2,8
c2expectancy,381,expect_first,c2,4.png,positive,extinction,1,10,1
c2expectancy,381,expect_first,c2,14.png,extinction,neutral,0,0,10
c2expectancy,381,expect_first,c2,20.png,extinction,negative,1,1,1
c2expectancy,381,expect_first,c2,5.png,extinction,positive,0,10,0
c2expectancy,381,expect_first,c2,21.png,positive,extinction,0,10,0
