phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,592,eval_first,global,11.png,extinction,negative,4,6,2
globalexpectancy,592,eval_first,global,9.png,neutral,extinction,3,5,8
globalexpectancy,592,eval_first,global,18.png,extinction,positive,2,6,4
globalexpectancy,592,eval_first,global,5.png,extinction,positive,7,6,2
globalexpectancy,592,eval_first,global,17.png,extinction,negative,3,7,4
globalexpectancy,592,eval_first,global,20.png,negative,extinction,8,5,4
globalexpectancy,592,eval_first,global,21.png,extinction,neutral,2,6,8
globalexpectancy,592,eval_first,global,24.png,negative,extinction,7,4,4
globalexpectancy,592,eval_first,global,8.png,extinction,positive,2,5,4
globalexpectancy,592,eval_first,global,14.png,negative,extinction,6,4,3
globalexpectancy,592,eval_first,global,26.png,extinction,neutral,2,7,6
globalexpectancy,592,eval_first,global,23.png,positive,extinction,3,7,5
globalexpectancy,592,eval_first,global,4.png,neutral,extinction,3,6,6
globalexpectancy,592,eval_first,global,12.png,positive,extinction,3,9,6
globalexpectancy,592,eval_first,global,3.png,extinction,neutral,4,7,3
globalexpectancy,592,eval_first,global,1.png,extinction,negative,4,3,6
globalexpectancy,592,eval_first,global,10.png,positive,extinction,0,3,8
globalexpectancy,592,eval_first,global,7.png,neutral,extinction,1,4,6
