phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,517,expect_first,global,12.png,extinction,neutral,18
globalratings,517,expect_first,global,17.png,extinction,positive,14
globalratings,517,expect_first,global,5.png,extinction,negative,10
globalratings,517,expect_first,global,4.png,neutral,extinction,4
globalratings,517,expect_first,global,9.png,negative,extinction,7
globalratings,517,expect_first,global,3.png,extinction,positive,10
globalratings,517,expect_first,global,21.png,extinction,neutral,10
globalratings,517,expect_first,global,18.png,extinction,negative,6
globalratings,517,expect_first,global,24.png,negative,extinction,14
globalratings,517,expect_first,global,14.png,negative,extinction,16
globalratings,517,expect_first,global,7.png,extinction,positive,17
globalratings,517,expect_first,global,23.png,positive,extinction,13
globalratings,517,expect_first,global,11.png,neutral,extinction,11
globalratings,517,expect_first,global,10.png,positive,extinction,10
globalratings,517,expect_first,global,26.png,positive,extinction,14
globalratings,517,expect_first,global,8.png,extinction,negative,6
globalratings,517,expect_first,global,20.png,neutral,extinction,9
globalratings,517,expect_first,global,1.png,extinction,neutral,12
