phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
globalexpectancy,612,expect_first,global,5.png,extinction,neutral,5,0,9
globalexpectancy,612,expect_first,global,11.png,positive,extinction,0,10,0
globalexpectancy,612,expect_first,global,9.png,extinction,neutral,0,0,10
globalexpectancy,612,expect_first,global,10.png,neutral,extinction,0,5,5
globalexpectancy,612,expect_first,global,20.png,extinction,negative,6,1,0
globalexpectancy,612,expect_first,global,12.png,negative,extinction,6,4,0
globalexpectancy,612,expect_first,global,14.png,extinction,negative,2,4,3
globalexpectancy,612,expect_first,global,17.png,extinction,neutral,0,0,10
globalexpectancy,612,expect_first,global,4.png,negative,extinction,7,0,3
globalexpectancy,612,expect_first,global,1.png,extinction,positive,0,5,5
globalexpectancy,612,expect_first,global,18.png,positive,extinction,0,10,0
globalexpectancy,612,expect_first,global,24.png,neutral,extinction,0,0,10
globalexpectancy,612,expect_first,global,21.png,extinction,positive,0,8,2
globalexpectancy,612,expect_first,global,8.png,positive,extinction,0,9,1
globalexpectancy,612,expect_first,global,7.png,negative,extinction,10,0,0
globalexpectancy,612,expect_first,global,26.png,extinction,negative,0,4,4
globalexpectancy,612,expect_first,global,3.png,neutral,extinction,0,0,10
globalexpectancy,612,expect_first,global,23.png,extinction,positive,0,5,0
